epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8000733256340027,0.41661369800567627,0.4908994436264038,0.3,0.790412962436676,0.8172128796577454,0.6886394023895264,0.6640833616256714,0.5919272303581238,0.628119707107544,0.6885363459587097,0.6639378666877747,0.5926201939582825,0.6286011338233948,0.6465645432472229,0.628141462802887,0.8318384885787964,0.8037530183792114,0.6834303140640259,0.65053790807724,0.5952751040458679,0.6399006247520447,0.648958683013916,0.6250624656677246,0.8001495599746704,0.7536685466766357,0.6468874216079712,0.6285110712051392,0.8308364748954773,0.8025743961334229,0.550017774105072,0.5269041061401367,0.7474076747894287,0.7782424688339233,0.5423941016197205,0.5205343961715698,0.754054605960846,0.7842473387718201,0.00013859238242730498,0.00011701559560606256,0.9122806787490845,0.8070175647735596,0.5646319389343262,0.5459314584732056,0.7134807705879211,0.7327188849449158,0.001472189323976636,0.0013420296600088477,0.7690058350563049,0.7309941649436951,0.00014094241487327963,0.00013147990102879703,0.8253968358039856,0.8095238208770752
11,0.8025069832801819,0.41172704100608826,0.48430171608924866,0.3,0.7838225960731506,0.8359312415122986,0.6941541433334351,0.6679944396018982,0.5837692618370056,0.6222991943359375,0.6935583353042603,0.6676722168922424,0.5849331021308899,0.6230120658874512,0.6504238843917847,0.6308301091194153,0.8370376825332642,0.8085982203483582,0.6876805424690247,0.6527069211006165,0.5904037356376648,0.6380814909934998,0.6529004573822021,0.6271538138389587,0.8024181723594666,0.7544764876365662,0.6511871218681335,0.6313629150390625,0.836322546005249,0.8075073957443237,0.5553408861160278,0.5302219986915588,0.7391390800476074,0.7719461917877197,0.5482295751571655,0.5235422849655151,0.7443169951438904,0.77793949842453,0.00014847994316369295,0.00012671237345784903,0.9230769276618958,0.8307692408561707,0.5721642971038818,0.5504915118217468,0.7070867419242859,0.7301996350288391,0.0014933556085452437,0.0013545117108151317,0.7647058963775635,0.7286096215248108,0.0001382868504151702,0.00012613490980584174,0.8333333134651184,0.8030303120613098
12,0.8005067110061646,0.41457319259643555,0.4789379835128784,0.3,0.7753233909606934,0.8466151356697083,0.6987423300743103,0.6705948710441589,0.5784543752670288,0.6205013990402222,0.6978628039360046,0.6700089573860168,0.5798971056938171,0.621604323387146,0.6533193588256836,0.6318221688270569,0.8432189226150513,0.8149645924568176,0.6918653845787048,0.6547653675079346,0.5855437517166138,0.6363821625709534,0.6567679643630981,0.6289997100830078,0.8048049807548523,0.7559351325035095,0.6543596386909485,0.6325784921646118,0.842578113079071,0.8140566349029541,0.5600194931030273,0.5305719971656799,0.7367420196533203,0.7759379148483276,0.5506632924079895,0.5222334861755371,0.7467695474624634,0.7854027152061462,0.00014928389282431453,0.00012744494597427547,0.9285714030265808,0.8428571224212646,0.5781693458557129,0.5530505776405334,0.7025802135467529,0.7303677201271057,0.0015129554085433483,0.001368194236420095,0.7670384049415588,0.7348203063011169,0.00014073439524509013,0.0001297090930165723,0.8333333134651184,0.8194444179534912
13,0.8040405511856079,0.41243427991867065,0.4741877019405365,0.3,0.7849650382995605,0.8377982378005981,0.7030666470527649,0.6734607219696045,0.5753642320632935,0.6205350160598755,0.7024118900299072,0.6729440689086914,0.5765537023544312,0.6217256784439087,0.656899631023407,0.6337686777114868,0.847537100315094,0.819484293460846,0.6957714557647705,0.6567893028259277,0.5806706547737122,0.6344162225723267,0.6610033512115479,0.6313590407371521,0.8047163486480713,0.7548694014549255,0.6577462553977966,0.6344549655914307,0.846790075302124,0.8186036348342896,0.5632016658782959,0.5308988094329834,0.7436609864234924,0.7877883911132812,0.5564813613891602,0.5235076546669006,0.7491334676742554,0.7958657145500183,0.00014476095384452492,0.00012268088175915182,0.9305555820465088,0.8472222089767456,0.585207462310791,0.5571810007095337,0.6959871053695679,0.7280144691467285,0.0015302731189876795,0.0013731422368437052,0.7647058963775635,0.7324106097221375,0.00014040937821846455,0.00012869933561887592,0.8421052694320679,0.8289473652839661
14,0.8135751485824585,0.3969716429710388,0.4690399765968323,0.3,0.8007787466049194,0.8354421854019165,0.7080166935920715,0.67731112241745,0.5695657134056091,0.6169036626815796,0.7074122428894043,0.6766766905784607,0.5707388520240784,0.6182704567909241,0.6621719002723694,0.6378254890441895,0.8469797968864441,0.8177263140678406,0.6990244388580322,0.6585366725921631,0.5768452882766724,0.6331541538238525,0.664282500743866,0.6332315802574158,0.8057141900062561,0.7547718286514282,0.6630300879478455,0.6386891007423401,0.8460581302642822,0.8166399002075195,0.5728016495704651,0.5400618314743042,0.7346115708351135,0.7801575064659119,0.5668710470199585,0.5337904095649719,0.7389391660690308,0.7865134477615356,0.00014248161460272968,0.00012086493370588869,0.9200000166893005,0.8399999737739563,0.5912347435951233,0.5602865815162659,0.6900631189346313,0.7259643077850342,0.001549841952510178,0.0013699354603886604,0.7664864659309387,0.7286486625671387,0.0001402744819642976,0.0001283462333958596,0.8481012582778931,0.8354430198669434
15,0.8133084177970886,0.39383837580680847,0.46433988213539124,0.3,0.7957232594490051,0.843241810798645,0.7113812565803528,0.6795395612716675,0.5650261044502258,0.6139394640922546,0.7104864716529846,0.6785916686058044,0.5666311383247375,0.6156327128410339,0.6644887328147888,0.6390368342399597,0.8503969311714172,0.8209512829780579,0.702051043510437,0.6601750254631042,0.5730546712875366,0.6314926147460938,0.6673763394355774,0.6350365281105042,0.8065665364265442,0.7545095086097717,0.665619969367981,0.6401875615119934,0.8495980501174927,0.819976806640625,0.5763301849365234,0.5415970683097839,0.7321723699569702,0.7806745171546936,0.5695039629936218,0.5341964364051819,0.7389564514160156,0.7897909879684448,0.0001421843480784446,0.00012061010784236714,0.9240506291389465,0.8481012582778931,0.5954829454421997,0.5631348490715027,0.6855456233024597,0.723792552947998,0.001563464174978435,0.0013694058870896697,0.7704081535339355,0.7285714149475098,0.00015437077672686428,0.0001371895195916295,0.8666666746139526,0.8333333134651184
16,0.8166755437850952,0.3917527496814728,0.46007004380226135,0.3,0.8116768002510071,0.8251398801803589,0.715099036693573,0.6823745369911194,0.5597407221794128,0.6105947494506836,0.7142931222915649,0.6815980672836304,0.5612253546714783,0.6120551824569702,0.6689130067825317,0.642744779586792,0.8487051129341125,0.8177955746650696,0.7048823237419128,0.6617960929870605,0.5695043206214905,0.6301169991493225,0.6704110503196716,0.6370242834091187,0.8069360852241516,0.753423273563385,0.6700500845909119,0.643826961517334,0.8476272225379944,0.8164703249931335,0.5853110551834106,0.5503290295600891,0.7187128067016602,0.7682183384895325,0.5777411460876465,0.5423265695571899,0.7266637682914734,0.7775813341140747,0.00014203802857082337,0.00011898110824404284,0.9156626462936401,0.8313252925872803,0.6008999347686768,0.5662825107574463,0.6801052093505859,0.7212417125701904,0.0016237261006608605,0.0014108808245509863,0.7769376039505005,0.7334593534469604,0.00015414565859828144,0.00013513726298697293,0.8709677457809448,0.8279569745063782
17,0.8155421018600464,0.3897061049938202,0.45616090297698975,0.3,0.7977619767189026,0.8456617593765259,0.7182611227035522,0.6843620538711548,0.5577690005302429,0.6117905378341675,0.717644453048706,0.6837278008460999,0.558817446231842,0.612993061542511,0.6720106601715088,0.6446462869644165,0.8503782749176025,0.8189307451248169,0.7078842520713806,0.6634398102760315,0.5656219720840454,0.6289620995521545,0.6736317276954651,0.6388910412788391,0.8074174523353577,0.7530401945114136,0.6729370355606079,0.6455326676368713,0.8493703007698059,0.8178519010543823,0.589979887008667,0.5533722043037415,0.7194640636444092,0.7731892466545105,0.5827992558479309,0.5456772446632385,0.7267413139343262,0.7811034917831421,0.00014470539463218302,0.00012140222679590806,0.9204545617103577,0.8409090638160706,0.6061205267906189,0.5703685879707336,0.6746292114257812,0.7179065346717834,0.0016520926728844643,0.001423167996108532,0.7803571224212646,0.7330357432365417,0.00015632811118848622,0.00013684296573046595,0.8775510191917419,0.8367347121238708
18,0.8182757496833801,0.3877444863319397,0.45256006717681885,0.3,0.8012097477912903,0.8470556735992432,0.7210420966148376,0.68592369556427,0.553341805934906,0.6087806820869446,0.7206920981407166,0.6856359839439392,0.553925096988678,0.6096530556678772,0.6747221350669861,0.6461682319641113,0.8523252010345459,0.8207486271858215,0.7102991342544556,0.6646569967269897,0.5626057982444763,0.6282378435134888,0.6763138771057129,0.6403566002845764,0.8075665831565857,0.7524493336677551,0.6753796935081482,0.6467454433441162,0.851287841796875,0.819496750831604,0.5941304564476013,0.5558719038963318,0.7150691151618958,0.7714014053344727,0.5870417356491089,0.5481101870536804,0.7220772504806519,0.7790883779525757,0.00014704650675412267,0.00012188223627163097,0.9247311949729919,0.8387096524238586,0.6111418008804321,0.5743232369422913,0.6691636443138123,0.7147683501243591,0.0016832391265779734,0.001446933369152248,0.7857747673988342,0.7392040491104126,0.00015657374751754105,0.00013672995555680245,0.8737863898277283,0.8349514603614807
19,0.8217095732688904,0.37716981768608093,0.4487905502319336,0.3,0.8091793656349182,0.8422841429710388,0.7229074835777283,0.686864972114563,0.5492512583732605,0.6056360602378845,0.7224624752998352,0.6865249872207642,0.5499733686447144,0.606454610824585,0.6757248640060425,0.646270751953125,0.8555313348770142,0.8242354393005371,0.7124199867248535,0.665880024433136,0.559841513633728,0.627328097820282,0.678692102432251,0.6418160200119019,0.8076711893081665,0.7519359588623047,0.6764547824859619,0.6468743681907654,0.8546025156974792,0.8230912089347839,0.593683660030365,0.5526244640350342,0.7117961645126343,0.7707868218421936,0.5877476930618286,0.5466086864471436,0.7172439694404602,0.776528537273407,0.00014318838657345623,0.00011984340380877256,0.9166666865348816,0.84375,0.6148855090141296,0.5768640637397766,0.6653859615325928,0.7131746411323547,0.0017015886260196567,0.001460434403270483,0.7868061065673828,0.7417538166046143,0.0001551854220451787,0.00013494851009454578,0.8703703880310059,0.8333333134651184
