epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8271733522415161,0.3682931363582611,0.44891348481178284,0.78226637840271,0.9070011973381042,0.7110757827758789,0.6905757784843445,0.5475054383277893,0.577113151550293,0.6970136165618896,0.6719697117805481,0.5696727633476257,0.6051211953163147,0.6694501638412476,0.6479967832565308,0.7788026332855225,0.7535092830657959,0.6768386363983154,0.6586607098579407,0.8079594373703003,0.7912454605102539,0.6165885329246521,0.5924710035324097,0.6460041403770447,0.6785619258880615,0.6135198473930359,0.5879096388816833,0.6502723097801208,0.6836385726928711,0.000880384468473494,0.0007991097518242896,0.7685950398445129,0.7438016533851624,0.0001844906946644187,0.00015263199748005718,0.892307698726654,0.7846153974533081
11,0.8375533223152161,0.35182639956474304,0.44082286953926086,0.7961786985397339,0.9075520634651184,0.7167208194732666,0.6942333579063416,0.5404011607170105,0.5733562707901001,0.7024555802345276,0.6751916408538818,0.5631096959114075,0.6023911833763123,0.6749104261398315,0.6511192321777344,0.781629741191864,0.7553673982620239,0.6823236346244812,0.6619842052459717,0.8111275434494019,0.7938676476478577,0.6242480278015137,0.5967487096786499,0.6381438970565796,0.6762749552726746,0.6208667755126953,0.5925203561782837,0.6437665224075317,0.6815095543861389,0.0009051988599821925,0.0008148751803673804,0.7713567614555359,0.7462311387062073,0.00018446506874170154,0.00014971512428019196,0.8857142925262451,0.7714285850524902
12,0.8386800289154053,0.35104963183403015,0.43391722440719604,0.7953837513923645,0.9121417999267578,0.7215512990951538,0.6971551179885864,0.533992350101471,0.5701828598976135,0.7071884870529175,0.6779025793075562,0.5571054816246033,0.599757194519043,0.6794608235359192,0.653789758682251,0.7848673462867737,0.7568243145942688,0.6868236064910889,0.6646985411643982,0.8145671486854553,0.7957761883735657,0.6297641396522522,0.6012858152389526,0.632741391658783,0.6726192235946655,0.6279972195625305,0.5962235331535339,0.6357136368751526,0.6785399317741394,0.0009264704422093928,0.0008280938491225243,0.7678160667419434,0.7448275685310364,0.00019232217164244503,0.00015788833843544126,0.8846153616905212,0.7820512652397156
13,0.8412399888038635,0.34456098079681396,0.42753463983535767,0.8001641035079956,0.9098203182220459,0.725979745388031,0.6998988389968872,0.5281122326850891,0.5667949318885803,0.711390495300293,0.6804702281951904,0.5517057180404663,0.5969821810722351,0.6836761832237244,0.6564292311668396,0.7872607707977295,0.7578462958335876,0.6911271810531616,0.6673262119293213,0.8172245025634766,0.7973139882087708,0.6358177065849304,0.604926586151123,0.6259869933128357,0.6695743203163147,0.6333688497543335,0.5997754335403442,0.6305312514305115,0.6761900186538696,0.0009564926731400192,0.0008475773502141237,0.778723418712616,0.7531914710998535,0.0002026011934503913,0.0001673648221185431,0.8850574493408203,0.7931034564971924
14,0.8435666561126709,0.3403412401676178,0.42172175645828247,0.798386812210083,0.9194631576538086,0.7300833463668823,0.7024999856948853,0.5226268172264099,0.563412606716156,0.7153433561325073,0.6828144192695618,0.5464211106300354,0.5942791104316711,0.6874520182609558,0.6584445238113403,0.7901518940925598,0.76023930311203,0.6949506998062134,0.6694435477256775,0.8202624917030334,0.8001328706741333,0.6400470733642578,0.6070218682289124,0.6212915182113647,0.6677280068397522,0.637825608253479,0.6014165878295898,0.6248500943183899,0.674907386302948,0.0009481621673330665,0.000834724516607821,0.7789046764373779,0.7545638680458069,0.0002062234707409516,0.00017069507157430053,0.8829787373542786,0.7978723645210266
15,0.8457666635513306,0.33573251962661743,0.4163474142551422,0.803071916103363,0.9163668155670166,0.7338062524795532,0.7044885158538818,0.5173732042312622,0.5609303712844849,0.7190176844596863,0.6845208406448364,0.5416143536567688,0.592538058757782,0.6911767721176147,0.6601034998893738,0.7922343015670776,0.7612903118133545,0.6986742615699768,0.6712252497673035,0.8222925066947937,0.8017086386680603,0.6448614001274109,0.6085366010665894,0.615210235118866,0.6669436693191528,0.6432269811630249,0.60379558801651,0.6184338331222534,0.6735062003135681,0.0009775308426469564,0.0008549558697268367,0.7819548845291138,0.7593985199928284,0.00020303897326812148,0.0001670722122071311,0.8775510191917419,0.795918345451355
16,0.8499666452407837,0.3306523859500885,0.4113065302371979,0.8077306151390076,0.9188541173934937,0.7368568778038025,0.7065362930297852,0.5131897926330566,0.5584102869033813,0.7218274474143982,0.6862725615501404,0.5380333662033081,0.5906670689582825,0.6940085291862488,0.6618684530258179,0.7939145565032959,0.7621604204177856,0.701645016670227,0.6731845736503601,0.8242366313934326,0.8029107451438904,0.6495426297187805,0.611931562423706,0.6099510788917542,0.6637475490570068,0.6477363109588623,0.6069132685661316,0.613711953163147,0.6710879802703857,0.0009855593089014292,0.0008592238300479949,0.7815275192260742,0.7602131366729736,0.00020265523926354945,0.00016675445658620447,0.8737863898277283,0.7961165308952332
17,0.8548666834831238,0.3193603754043579,0.4061983823776245,0.8154870271682739,0.9174175262451172,0.7401629686355591,0.7089176177978516,0.5085907578468323,0.5553016662597656,0.7252361178398132,0.6884676218032837,0.5334506630897522,0.5881221294403076,0.6977666616439819,0.6643246412277222,0.7950656414031982,0.7624229192733765,0.7052644491195679,0.6757532954216003,0.8252345323562622,0.8033453226089478,0.6548897624015808,0.6156246662139893,0.6034135818481445,0.6597572565078735,0.6539139151573181,0.6115473508834839,0.6053467392921448,0.6653443574905396,0.0010184483835473657,0.0008844633703120053,0.7844112515449524,0.7645107507705688,0.00020731922995764762,0.0001706375478534028,0.8648648858070374,0.792792797088623
18,0.8526999950408936,0.3240850567817688,0.40187665820121765,0.8091955184936523,0.923153817653656,0.742917537689209,0.7106026411056519,0.5046460628509521,0.553119957447052,0.7279421091079712,0.6900596618652344,0.5298802256584167,0.5865017175674438,0.7005358934402466,0.6658337712287903,0.7966529130935669,0.7635976672172546,0.7079882025718689,0.6772466897964478,0.8269469141960144,0.8047730326652527,0.6583569645881653,0.6174671649932861,0.5995838046073914,0.6588863730430603,0.6576517224311829,0.6133700609207153,0.6007757782936096,0.664027988910675,0.0010166290448978543,0.0008783928351476789,0.7812995314598083,0.7622820734977722,0.00021286665287334472,0.0001753553660819307,0.8655462265014648,0.7983193397521973
19,0.855566680431366,0.3195372521877289,0.39775967597961426,0.8144586086273193,0.9210694432258606,0.7454641461372375,0.7123374938964844,0.5011373162269592,0.551054835319519,0.7304883599281311,0.691569983959198,0.5265579223632812,0.5849024057388306,0.7034040093421936,0.6674803495407104,0.7974417209625244,0.7639835476875305,0.7107918858528137,0.6790706515312195,0.8277628421783447,0.805296003818512,0.6625789999961853,0.6200237274169922,0.594542384147644,0.6567262411117554,0.6628050208091736,0.6169776320457458,0.5939853191375732,0.6597808003425598,0.0010402039624750614,0.0008913576602935791,0.7841079235076904,0.7631184458732605,0.00021668127737939358,0.00017830063006840646,0.8515625,0.7890625
20,0.8569066524505615,0.31765469908714294,0.3939451575279236,0.8123192191123962,0.9284267425537109,0.7479928731918335,0.7140063643455505,0.49758079648017883,0.5490111112594604,0.733127772808075,0.6932119131088257,0.5231038928031921,0.5833500623703003,0.7062464356422424,0.6691454648971558,0.7986554503440857,0.7648306488990784,0.7134005427360535,0.6806160807609558,0.8290965557098389,0.8065091371536255,0.6662992835044861,0.6221649646759033,0.5902047157287598,0.6553735136985779,0.6662070751190186,0.6189460158348083,0.5900242924690247,0.6586794853210449,0.0010772624518722296,0.0009153010905720294,0.7929577231407166,0.7690140604972839,0.00021632135030813515,0.0001758455764502287,0.8496240377426147,0.7819548845291138
21,0.858573317527771,0.31080296635627747,0.3901659846305847,0.8166306018829346,0.9249327182769775,0.7502219676971436,0.7156181931495667,0.4943068325519562,0.5468801259994507,0.7354310750961304,0.6948068141937256,0.5198368430137634,0.5815960168838501,0.7089039087295532,0.6709593534469604,0.7992799878120422,0.7650299668312073,0.715928852558136,0.6823740005493164,0.8296818137168884,0.8068271279335022,0.6701631546020508,0.6243506073951721,0.5850571393966675,0.6531151533126831,0.6701253652572632,0.6216133832931519,0.585081160068512,0.6557947397232056,0.001092243823222816,0.0009201411157846451,0.7943548560142517,0.7674731016159058,0.00021999882301315665,0.0001785685308277607,0.8561151027679443,0.7913669347763062
