epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8240666389465332,0.37291938066482544,0.44612714648246765,0.7739508748054504,0.9157737493515015,0.7164711952209473,0.6926606297492981,0.5437451004981995,0.5768290758132935,0.702718198299408,0.6745514869689941,0.5644449591636658,0.603314995765686,0.6736474633216858,0.6518712043762207,0.7871192693710327,0.7500628232955933,0.6802904605865479,0.6619693040847778,0.8169183135032654,0.7875303626060486,0.8098618388175964,0.768246054649353,0.392365962266922,0.46697819232940674,0.8036157488822937,0.7551212310791016,0.40378960967063904,0.48522013425827026,0.7669386863708496,0.7291576862335205,0.8725844621658325,0.8121430277824402,0.7688843607902527,0.7353750467300415,0.8860911726951599,0.8381132483482361
11,0.8305666446685791,0.36289918422698975,0.4391914904117584,0.7857365012168884,0.9092617034912109,0.7212444543838501,0.6951666474342346,0.5377794504165649,0.574367344379425,0.7075180411338806,0.6768847107887268,0.5586220622062683,0.6010742783546448,0.6777803897857666,0.6536015272140503,0.7918288111686707,0.7535076141357422,0.6843525171279907,0.6637356877326965,0.8214002251625061,0.7912641763687134,0.8144955635070801,0.7721822261810303,0.38421300053596497,0.46071377396583557,0.8082622289657593,0.759077787399292,0.3959396183490753,0.4796023368835449,0.7704948782920837,0.7320345044136047,0.8783333897590637,0.8177133798599243,0.7723650336265564,0.7380666732788086,0.8918713927268982,0.8438789248466492
12,0.8370266556739807,0.35151901841163635,0.4324474632740021,0.8022180199623108,0.8947536945343018,0.7258692383766174,0.6979051232337952,0.5313960313796997,0.5709388256072998,0.7120282053947449,0.67926025390625,0.5528110265731812,0.5985597968101501,0.6823582053184509,0.6561832427978516,0.7940390110015869,0.7539635896682739,0.688957154750824,0.6664855480194092,0.8236372470855713,0.792381227016449,0.8190205097198486,0.776146650314331,0.37645918130874634,0.4544663429260254,0.8126266598701477,0.7626430988311768,0.3885188400745392,0.47411543130874634,0.7745668292045593,0.7352877855300903,0.8821848034858704,0.8211243748664856,0.7764025330543518,0.7413718700408936,0.8961458802223206,0.8482246994972229
13,0.8380799889564514,0.3509039580821991,0.4266229271888733,0.7976586818695068,0.9062100052833557,0.7301333546638489,0.7001452445983887,0.5258475542068481,0.5685534477233887,0.7160142660140991,0.6811547875404358,0.5478589534759521,0.5971165299415588,0.6859610676765442,0.6577243804931641,0.797462522983551,0.756247341632843,0.6927555203437805,0.6682016849517822,0.8271775245666504,0.7952089905738831,0.8230218887329102,0.7795990705490112,0.36948347091674805,0.44882914423942566,0.8164742588996887,0.7659342885017395,0.38190826773643494,0.4691672921180725,0.7779967784881592,0.7378731369972229,0.8859226703643799,0.8252619504928589,0.7798662781715393,0.7440133094787598,0.9001504778862,0.8525550961494446
14,0.8414266705513,0.3433592617511749,0.4210720360279083,0.8016239404678345,0.9076882004737854,0.7339877486228943,0.7026944160461426,0.5203585624694824,0.5652863383293152,0.7195733189582825,0.6831455826759338,0.5430842041969299,0.5949878096580505,0.6893708109855652,0.6595468521118164,0.7999480366706848,0.7579095363616943,0.6964231133460999,0.6704257726669312,0.8296955227851868,0.7974717617034912,0.8267048597335815,0.7828418016433716,0.36303332448005676,0.44370192289352417,0.8200755715370178,0.7691155672073364,0.37584275007247925,0.46435272693634033,0.7811710834503174,0.7404439449310303,0.8894938230514526,0.8290725350379944,0.7831354737281799,0.7465786933898926,0.9036730527877808,0.8564116954803467
15,0.8405866622924805,0.3434816002845764,0.41622263193130493,0.7974400520324707,0.9133216142654419,0.7374323010444641,0.7046687602996826,0.5154589414596558,0.5626223087310791,0.7229604125022888,0.6850416660308838,0.5386725068092346,0.5928791761398315,0.6926948428153992,0.661320149898529,0.802112877368927,0.7593686580657959,0.6997714638710022,0.6722118258476257,0.8317705988883972,0.7990025877952576,0.829883337020874,0.7855374813079834,0.35727107524871826,0.43910425901412964,0.8231316804885864,0.7717499732971191,0.3705470860004425,0.4603271484375,0.7837534546852112,0.7423962950706482,0.8927549719810486,0.8326356410980225,0.7857799530029297,0.7485183477401733,0.9070737361907959,0.8600548505783081
16,0.841759979724884,0.34151163697242737,0.41182786226272583,0.8010774254798889,0.9095573425292969,0.7404117584228516,0.7062029242515564,0.5114336013793945,0.5607415437698364,0.7259343266487122,0.6866235136985779,0.5348386764526367,0.5911739468574524,0.695496678352356,0.6628171801567078,0.804381251335144,0.7605160474777222,0.7025587558746338,0.673587441444397,0.8339284062385559,0.8002489805221558,0.8329121470451355,0.7882792353630066,0.3519423007965088,0.4346487522125244,0.8259835243225098,0.7743513584136963,0.3655780255794525,0.45634153485298157,0.7863938212394714,0.7445191144943237,0.895328164100647,0.8356796503067017,0.7884811162948608,0.7506487965583801,0.9099472165107727,0.8633820414543152
17,0.8457866907119751,0.33561474084854126,0.40759381651878357,0.80518639087677,0.9124773144721985,0.7431379556655884,0.7078731656074524,0.507524847984314,0.5585944652557373,0.7285027503967285,0.688147246837616,0.5312466025352478,0.5893962383270264,0.6980540156364441,0.664251446723938,0.8059482574462891,0.7616471648216248,0.7052483558654785,0.6750718355178833,0.8355183005332947,0.8016527891159058,0.8355407118797302,0.7908459305763245,0.34697091579437256,0.43017566204071045,0.828709602355957,0.7767947912216187,0.3608134388923645,0.4523940086364746,0.7888944745063782,0.7465512156486511,0.8978449106216431,0.8384543061256409,0.7907771468162537,0.7527197599411011,0.9125382304191589,0.8663126826286316
18,0.8525733351707458,0.32509446144104004,0.4032517373561859,0.813826858997345,0.9144787788391113,0.7457517385482788,0.7093508839607239,0.5037370324134827,0.5568599104881287,0.7311131358146667,0.6894684433937073,0.5277143716812134,0.5882226228713989,0.7009015083312988,0.6656010746955872,0.8068559765815735,0.7622664570808411,0.7080835103988647,0.6765151023864746,0.836342990398407,0.8024636507034302,0.8381684422492981,0.7934596538543701,0.342132568359375,0.42586973309516907,0.8312420845031738,0.7794161438941956,0.3562452793121338,0.4483594298362732,0.791187584400177,0.7489560842514038,0.9002348184585571,0.8409026265144348,0.7931623458862305,0.7549839019775391,0.9149520397186279,0.868940532207489
19,0.8530266880989075,0.32249459624290466,0.39921388030052185,0.8131116032600403,0.916928768157959,0.7480058073997498,0.7105649709701538,0.5005409121513367,0.5554467439651489,0.7337183356285095,0.6908941864967346,0.5241872072219849,0.5866408944129944,0.7035855054855347,0.6668974757194519,0.8082770109176636,0.7635272741317749,0.710296630859375,0.6775601506233215,0.8377395868301392,0.8036043643951416,0.8406573534011841,0.7958593368530273,0.33762234449386597,0.4219326376914978,0.8336273431777954,0.7816593050956726,0.3519696593284607,0.44471168518066406,0.7934210896492004,0.7507805228233337,0.9023494124412537,0.8435288071632385,0.7953775525093079,0.7568100690841675,0.9173286557197571,0.8719205260276794
20,0.8522666692733765,0.3221595883369446,0.3955446481704712,0.8099547624588013,0.9207377433776855,0.7501547336578369,0.7118738293647766,0.4972575902938843,0.5537601113319397,0.7358611226081848,0.6920817494392395,0.5212219953536987,0.5854525566101074,0.7058294415473938,0.6679903268814087,0.8093613386154175,0.7645265460014343,0.7124683260917664,0.6786589622497559,0.8389177322387695,0.8049287796020508,0.8428723812103271,0.797960638999939,0.33355632424354553,0.41845545172691345,0.8357974886894226,0.7837339639663696,0.34811100363731384,0.44145071506500244,0.7953547239303589,0.7524154782295227,0.9044703841209412,0.8460750579833984,0.7972894906997681,0.7583585381507874,0.9195600748062134,0.8746355772018433
21,0.8518733382225037,0.3235156238079071,0.39227059483528137,0.8068346977233887,0.9254317879676819,0.7521091103553772,0.7129985094070435,0.49443963170051575,0.552213728427887,0.7380189299583435,0.6933045387268066,0.5181974768638611,0.5838818550109863,0.7078754305839539,0.6689698100090027,0.8110495209693909,0.7660306692123413,0.7142886519432068,0.6795126795768738,0.840429425239563,0.8063642978668213,0.844890296459198,0.7999521493911743,0.3298512399196625,0.4151422381401062,0.8377788066864014,0.785670280456543,0.34456005692481995,0.438378244638443,0.7970457673072815,0.7539193034172058,0.9065485596656799,0.8484936356544495,0.7989590764045715,0.7598047256469727,0.921733021736145,0.8772507905960083
22,0.8537200093269348,0.32102084159851074,0.3891727924346924,0.8056777715682983,0.9324367642402649,0.7538790106773376,0.7138500213623047,0.4917983114719391,0.5511141419410706,0.7398210167884827,0.6942521929740906,0.5156040787696838,0.5829410552978516,0.7095364332199097,0.6696261763572693,0.8125970363616943,0.7675405740737915,0.7158896923065186,0.6800315976142883,0.8419342637062073,0.8078691363334656,0.846714198589325,0.8016921877861023,0.32644346356391907,0.41211840510368347,0.8395403027534485,0.7874579429626465,0.34138235449790955,0.43560072779655457,0.7984120845794678,0.7551377415657043,0.9086540341377258,0.8510926961898804,0.8003782629966736,0.7609426975250244,0.9238677024841309,0.879807710647583
23,0.8599600195884705,0.30923423171043396,0.38584205508232117,0.8207247257232666,0.9212890267372131,0.7556138634681702,0.7150132060050964,0.4891784191131592,0.5495511889457703,0.741527795791626,0.6952617764472961,0.5130661129951477,0.5817720293998718,0.7115570902824402,0.6708071827888489,0.8128584623336792,0.7675316333770752,0.7178956270217896,0.681316077709198,0.8422344326972961,0.808029055595398,0.848686695098877,0.8036850094795227,0.32281091809272766,0.40883180499076843,0.8413927555084229,0.7893244624137878,0.3380189836025238,0.43258222937583923,0.8002583980560303,0.7567969560623169,0.9100915193557739,0.8529520034790039,0.8022741675376892,0.7626068592071533,0.9254820942878723,0.8819301724433899
24,0.8582866787910461,0.3120267391204834,0.38288944959640503,0.8168063163757324,0.9238797426223755,0.7574026584625244,0.7161239981651306,0.4865860342979431,0.5481811761856079,0.7432706952095032,0.6963486671447754,0.5105743408203125,0.580570638179779,0.7135119438171387,0.6719378232955933,0.8134577870368958,0.7680255174636841,0.7198091149330139,0.6823591589927673,0.8429856300354004,0.8087939023971558,0.8504661321640015,0.8054501414299011,0.31948405504226685,0.4058353304862976,0.8431199789047241,0.7910693287849426,0.33499065041542053,0.42977848649024963,0.8018742799758911,0.7582725286483765,0.9116346836090088,0.8548542857170105,0.8039061427116394,0.7640209794044495,0.9270923733711243,0.8839418888092041
25,0.8592333197593689,0.3086349070072174,0.3800334930419922,0.8135592937469482,0.932181715965271,0.758983314037323,0.7169711589813232,0.4842933118343353,0.5472079515457153,0.744801938533783,0.6971153616905212,0.5083273649215698,0.5797619223594666,0.7150633931159973,0.6725237369537354,0.8144301176071167,0.769066572189331,0.7214491367340088,0.6830273866653442,0.8437965512275696,0.8097891807556152,0.8521097302436829,0.8071246147155762,0.3163264989852905,0.402863085269928,0.8446938395500183,0.792716920375824,0.3321652114391327,0.4271464943885803,0.8032472133636475,0.7594950199127197,0.9132254719734192,0.8570150136947632,0.8053467869758606,0.7652173638343811,0.9287068843841553,0.8861638307571411
26,0.8621666431427002,0.30446815490722656,0.3772347867488861,0.8214399814605713,0.9257235527038574,0.7605493664741516,0.7179123163223267,0.48194223642349243,0.5458229780197144,0.7462635636329651,0.6980357766151428,0.5062833428382874,0.578718900680542,0.7166318893432617,0.6734651923179626,0.8151401281356812,0.7695356011390686,0.723143458366394,0.683989405632019,0.8444303274154663,0.8101875185966492,0.8538103699684143,0.8087901473045349,0.3131227493286133,0.39991500973701477,0.8463140726089478,0.7942953109741211,0.32925376296043396,0.4244770109653473,0.8048200607299805,0.7608230710029602,0.9145662188529968,0.8587414026260376,0.8069536685943604,0.7665791511535645,0.9301581382751465,0.8879936933517456
27,0.8626066446304321,0.30397939682006836,0.3746185302734375,0.8227606415748596,0.9245202541351318,0.7618749737739563,0.7187309265136719,0.47976475954055786,0.5446524620056152,0.7475547790527344,0.6987928748130798,0.5044041872024536,0.5778631567955017,0.7184365391731262,0.6744205951690674,0.8146902322769165,0.7693381309509277,0.7249425649642944,0.6849378347396851,0.8440320491790771,0.8101813197135925,0.8553156852722168,0.8104462027549744,0.31023886799812317,0.39708051085472107,0.8478728532791138,0.7960186004638672,0.3264492154121399,0.42172035574913025,0.8063256144523621,0.7624009847640991,0.9158743619918823,0.8603515625,0.8083510994911194,0.7680292129516602,0.931491494178772,0.8896042704582214
28,0.8638066649436951,0.30286139249801636,0.3721441328525543,0.8217665553092957,0.9293006062507629,0.7632189393043518,0.7196149230003357,0.47771650552749634,0.543513834476471,0.7488143444061279,0.6996206641197205,0.5026507377624512,0.5770149827003479,0.7199186682701111,0.6751890182495117,0.814984917640686,0.7700177431106567,0.7264242172241211,0.6856943368911743,0.8445335626602173,0.81103515625,0.8567710518836975,0.8119770288467407,0.30749475955963135,0.39444422721862793,0.8493784070014954,0.797545313835144,0.3237546384334564,0.41923895478248596,0.8078304529190063,0.7636820673942566,0.9170473217964172,0.8620301485061646,0.8097377419471741,0.7692445516586304,0.932716429233551,0.8913633227348328
29,0.8668799996376038,0.2968987822532654,0.3696359694004059,0.8242263197898865,0.9328020215034485,0.7645605802536011,0.7205316424369812,0.47564107179641724,0.5421391725540161,0.7500749826431274,0.7004588842391968,0.5008850693702698,0.5759841203689575,0.7214279174804688,0.6760581731796265,0.8152323365211487,0.7704204320907593,0.7280231714248657,0.6866511702537537,0.8447434306144714,0.8113796710968018,0.8581902384757996,0.8134924173355103,0.30482354760169983,0.391792893409729,0.8507311344146729,0.7989839911460876,0.32120734453201294,0.4168805480003357,0.8091625571250916,0.7649090886116028,0.9181413650512695,0.8635695576667786,0.8110915422439575,0.7705144882202148,0.9339093565940857,0.8929587006568909
30,0.8712466955184937,0.2900315821170807,0.3670680820941925,0.8339825868606567,0.9272140860557556,0.7658618092536926,0.7214871048927307,0.4736349284648895,0.5407834053039551,0.7513317465782166,0.7012946009635925,0.4991171061992645,0.5749607086181641,0.7232715487480164,0.6771715879440308,0.8146446943283081,0.7700451612472534,0.729841411113739,0.6878459453582764,0.844284176826477,0.8111181855201721,0.8596287965774536,0.8150601983070374,0.3021177351474762,0.389060378074646,0.8520516157150269,0.8003664612770081,0.3187556862831116,0.4145037531852722,0.8104913830757141,0.7662052512168884,0.9191597700119019,0.864799976348877,0.812496542930603,0.7719338536262512,0.9350616931915283,0.8943852782249451
31,0.8728533387184143,0.28686708211898804,0.3645617961883545,0.839380145072937,0.922369658946991,0.7672432065010071,0.722503662109375,0.47151273488998413,0.5394400954246521,0.7525437474250793,0.70205157995224,0.49747321009635925,0.5741831660270691,0.725168764591217,0.6783198118209839,0.8138002157211304,0.769260823726654,0.7318437099456787,0.689186155796051,0.8436472415924072,0.8106416463851929,0.8610004186630249,0.8166103959083557,0.2994774580001831,0.3863981068134308,0.8534120917320251,0.8018383383750916,0.3162976801395416,0.41205546259880066,0.8119608759880066,0.767747163772583,0.920028567314148,0.8657691478729248,0.8138877749443054,0.7734345197677612,0.9360677599906921,0.8955909013748169
32,0.8717133402824402,0.28653329610824585,0.36219730973243713,0.8417815566062927,0.9156360030174255,0.7683994770050049,0.723346471786499,0.4696570038795471,0.5382533073425293,0.7536323070526123,0.7028454542160034,0.49595242738723755,0.5733543038368225,0.7268293499946594,0.6794600486755371,0.8131707310676575,0.7686510682106018,0.7335017323493958,0.6903025507926941,0.8431867361068726,0.8102490305900574,0.8624347448348999,0.8181793689727783,0.29683855175971985,0.3836921155452728,0.8546759486198425,0.8032557368278503,0.3139805495738983,0.40971842408180237,0.8134621977806091,0.769334614276886,0.9205934405326843,0.8664929270744324,0.8154513835906982,0.7750086188316345,0.9369257688522339,0.8966994285583496
33,0.8706933259963989,0.29092472791671753,0.36010104417800903,0.8283263444900513,0.9354129433631897,0.7693808674812317,0.7240833044052124,0.46819400787353516,0.5374069809913635,0.7546284198760986,0.7034696340560913,0.49461016058921814,0.5727593302726746,0.7279952168464661,0.6800714135169983,0.8134933114051819,0.7690927386283875,0.7346325516700745,0.6909978985786438,0.8434895277023315,0.8107784986495972,0.863618016242981,0.8194639086723328,0.2946331202983856,0.38143882155418396,0.8558592200279236,0.8045886158943176,0.31185656785964966,0.4075624942779541,0.8145907521247864,0.7704609036445618,0.9216260313987732,0.8679431080818176,0.816545844078064,0.7760230302810669,0.9379919171333313,0.8981848955154419
34,0.869973361492157,0.29191091656684875,0.3581527769565582,0.8254295587539673,0.938561201095581,0.7703037858009338,0.724703311920166,0.4667131006717682,0.5365540385246277,0.755559504032135,0.7040414214134216,0.4932982921600342,0.5722054243087769,0.7291016578674316,0.6806224584579468,0.8137589693069458,0.7695249319076538,0.7356991171836853,0.6915085911750793,0.8437732458114624,0.8114540576934814,0.8647634387016296,0.8206819295883179,0.2924920618534088,0.37931394577026367,0.8570034503936768,0.8057844042778015,0.3097958564758301,0.4055408835411072,0.8156613707542419,0.7714014053344727,0.9226619005203247,0.8693870902061462,0.8175746202468872,0.7769528031349182,0.9390802979469299,0.8996594548225403
35,0.8743733167648315,0.2833256721496582,0.3560742139816284,0.8359031081199646,0.9318454265594482,0.7713097333908081,0.7254078984260559,0.465175986289978,0.5355761647224426,0.7565722465515137,0.704747200012207,0.4918084740638733,0.5714161396026611,0.730556070804596,0.6815850138664246,0.8134445548057556,0.7691741585731506,0.7371329069137573,0.6924141645431519,0.8434327840805054,0.8112280964851379,0.8659251928329468,0.8219996094703674,0.29023417830467224,0.37699776887893677,0.8581270575523376,0.8070707321166992,0.30772078037261963,0.40338197350502014,0.8168068528175354,0.7726218700408936,0.9235131144523621,0.8705092668533325,0.8187251091003418,0.7781527638435364,0.9399909973144531,0.9008474349975586
36,0.8730266690254211,0.2836005687713623,0.35411548614501953,0.8308208584785461,0.9370286464691162,0.7721522450447083,0.7259824275970459,0.4638557434082031,0.5347711443901062,0.7574571967124939,0.7053274512290955,0.49053820967674255,0.5708571076393127,0.7317328453063965,0.6823191046714783,0.8134090900421143,0.7690710425376892,0.7382546663284302,0.6931252479553223,0.8433481454849243,0.811130940914154,0.8669682741165161,0.8231434226036072,0.2882259786128998,0.3749505281448364,0.8591600060462952,0.8082605600357056,0.30578887462615967,0.40140312910079956,0.8178353309631348,0.7736360430717468,0.9243387579917908,0.8717809915542603,0.8197291493415833,0.779094398021698,0.9408618211746216,0.9020864367485046
37,0.8774600028991699,0.2773756682872772,0.35209599137306213,0.8421930074691772,0.9291596412658691,0.7731767296791077,0.7267622947692871,0.4622681736946106,0.533726692199707,0.7583364248275757,0.7059574723243713,0.48932626843452454,0.5702372193336487,0.7330825328826904,0.6831753253936768,0.8129505515098572,0.7687796950340271,0.7396783828735352,0.6940492391586304,0.8431175947189331,0.8111352324485779,0.8680943846702576,0.8244508504867554,0.2860858142375946,0.3726615905761719,0.8602449297904968,0.8094536662101746,0.30382421612739563,0.3994520902633667,0.8189907670021057,0.7747976183891296,0.9250765442848206,0.8727627992630005,0.8208820223808289,0.7803068161010742,0.9416806101799011,0.9032217860221863
38,0.8762733340263367,0.27822160720825195,0.3502017855644226,0.8361963033676147,0.9360491633415222,0.7740705013275146,0.7273491621017456,0.46083876490592957,0.532926619052887,0.7591444253921509,0.7064393162727356,0.488115519285202,0.5697013735771179,0.7342861294746399,0.6838632822036743,0.8126347064971924,0.7684680819511414,0.7409498691558838,0.6948201656341553,0.842858612537384,0.810916006565094,0.8691039085388184,0.8255928158760071,0.2841641902923584,0.37063851952552795,0.8612219095230103,0.8105989694595337,0.3020201325416565,0.3975525498390198,0.819952666759491,0.7758251428604126,0.9258825182914734,0.8738865852355957,0.8218410015106201,0.7812808156013489,0.9425497651100159,0.9043899774551392
