epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8576143383979797,0.3289790153503418,0.4000970125198364,0.3,0.8218545913696289,0.9134576916694641,0.7458621263504028,0.7087000012397766,0.5043275952339172,0.5611801743507385,0.718416690826416,0.6721530556678772,0.5424836874008179,0.6075688004493713,0.7235619425773621,0.6723145246505737,0.7076321244239807,0.6726992726325989,0.7281312346458435,0.6867537498474121,0.7847822904586792,0.7675350904464722,0.7083197832107544,0.6505497097969055,0.5324834585189819,0.6217106580734253,0.7302795052528381,0.6699954271316528,0.4763477146625519,0.5605830550193787,0.0020913132466375828,0.0016618166118860245,0.7057926654815674,0.6859756112098694,0.00021324903354980052,0.00017799928900785744,0.7285714149475098,0.7285714149475098
11,0.8582477569580078,0.3188130855560303,0.3933233320713043,0.3,0.8202762007713318,0.9178656935691833,0.750938892364502,0.7117375135421753,0.49702343344688416,0.5575513243675232,0.7231513857841492,0.6747958064079285,0.5361324548721313,0.60493004322052,0.7284774780273438,0.6748292446136475,0.7121989130973816,0.6757001876831055,0.7325546145439148,0.6890354752540588,0.7905201315879822,0.771857500076294,0.7116335034370422,0.6512789130210876,0.5297932028770447,0.6237324476242065,0.7346401810646057,0.6717150211334229,0.47161462903022766,0.5604835152626038,0.0021168163511902094,0.0016504345694556832,0.7094499468803406,0.6840620636940002,0.0002093558869091794,0.0001699208078207448,0.7297297120094299,0.7162162065505981
12,0.8577810525894165,0.32477831840515137,0.3880506753921509,0.3,0.8193222284317017,0.9182435870170593,0.7554872035980225,0.7148064374923706,0.4902878403663635,0.5530203580856323,0.727643609046936,0.677239716053009,0.5303397178649902,0.602353036403656,0.7330490946769714,0.6769272685050964,0.7167244553565979,0.6791003942489624,0.7378307580947876,0.6925241947174072,0.7926574349403381,0.7727433443069458,0.7168577909469604,0.6555352210998535,0.5226011872291565,0.6182360053062439,0.7393487691879272,0.6742827296257019,0.46606308221817017,0.5583382844924927,0.0021829139441251755,0.0016715949168428779,0.71688312292099,0.6857143044471741,0.00021868439216632396,0.00017676313291303813,0.7317073345184326,0.7195122241973877
13,0.8580477237701416,0.32031577825546265,0.38321247696876526,0.3,0.8211382031440735,0.9156112670898438,0.7595333456993103,0.7171106934547424,0.4843366742134094,0.5498781800270081,0.7311702370643616,0.6790476441383362,0.5256631970405579,0.6006956100463867,0.7370008826255798,0.6787548661231995,0.719553530216217,0.6808637976646423,0.7417819499969482,0.6943621039390564,0.7962955236434937,0.7757041454315186,0.7226151823997498,0.6589688062667847,0.5155848860740662,0.6157141923904419,0.7450570464134216,0.6777927279472351,0.4582761228084564,0.5544862151145935,0.002289953175932169,0.0017206384800374508,0.7193396091461182,0.6827830076217651,0.00021418898541014642,0.00017141042917501181,0.729411780834198,0.7176470756530762
14,0.858447790145874,0.31882667541503906,0.3789200782775879,0.3,0.8210620284080505,0.9169110059738159,0.7626177668571472,0.7195500135421753,0.479371041059494,0.5464872121810913,0.7344111204147339,0.6809800267219543,0.521351158618927,0.5985891222953796,0.7411206960678101,0.6811442375183105,0.7211629748344421,0.6815041899681091,0.7468510270118713,0.6983973979949951,0.7946030497550964,0.7729267477989197,0.7306945323944092,0.6666881442070007,0.5044938325881958,0.6062423586845398,0.7488387227058411,0.6802470684051514,0.4538734555244446,0.5523341298103333,0.002322322688996792,0.0017272460972890258,0.7223451137542725,0.6836283206939697,0.00021919044957030565,0.0001744212640915066,0.7333333492279053,0.7222222089767456
15,0.862214982509613,0.3154560625553131,0.37495356798171997,0.3,0.8247866034507751,0.9202077984809875,0.7661374807357788,0.7216989398002625,0.47409602999687195,0.5433171987533569,0.7375364303588867,0.6827135682106018,0.516825795173645,0.5964980125427246,0.7440145015716553,0.6826471090316772,0.7249072194099426,0.6838507056236267,0.7508703470230103,0.700878381729126,0.7966110706329346,0.7735854387283325,0.7350854873657227,0.6698215007781982,0.4992656111717224,0.6032003164291382,0.7518323659896851,0.6821698546409607,0.45054861903190613,0.5511923432350159,0.002378855599090457,0.0017635010881349444,0.7193877696990967,0.6826530694961548,0.0002183917531510815,0.0001726900809444487,0.7419354915618896,0.7311828136444092
16,0.8621816039085388,0.3129751980304718,0.3713077902793884,0.3,0.828498899936676,0.9136345386505127,0.7691578269004822,0.724079430103302,0.46935316920280457,0.5401055812835693,0.7402558922767639,0.684381365776062,0.5130526423454285,0.5947955846786499,0.7474566102027893,0.6847721934318542,0.7263351678848267,0.6842610239982605,0.7548439502716064,0.7038149833679199,0.7972856760025024,0.7738538384437561,0.7401493191719055,0.6740187406539917,0.4924706220626831,0.5984771847724915,0.7552488446235657,0.6848159432411194,0.44579100608825684,0.547878623008728,0.002389278495684266,0.0017537714447826147,0.7217898964881897,0.6819066405296326,0.000230808014748618,0.00017915030184667557,0.737864077091217,0.7184466123580933
17,0.8701159954071045,0.3010045289993286,0.367402046918869,0.3,0.8374620676040649,0.9187982678413391,0.7721990942955017,0.7261860966682434,0.46466386318206787,0.5372135043144226,0.7429629564285278,0.6859277486801147,0.5092823505401611,0.5930210947990417,0.7504516839981079,0.6865128874778748,0.7286196351051331,0.6852704882621765,0.7582206130027771,0.7061452865600586,0.7993093132972717,0.7748553156852722,0.74410480260849,0.676494300365448,0.48713767528533936,0.5956858396530151,0.7585675120353699,0.6871985793113708,0.4420422613620758,0.5458288788795471,0.002389320405200124,0.001742786611430347,0.7195914387702942,0.679665744304657,0.00024465189198963344,0.0001866187376435846,0.75,0.7232142686843872
18,0.8768502473831177,0.2940870523452759,0.3635433614253998,0.3,0.8543859720230103,0.9087032079696655,0.7748631834983826,0.7278631329536438,0.460646390914917,0.5348331332206726,0.7452561259269714,0.6870648860931396,0.50603848695755,0.5917174220085144,0.7539260387420654,0.6885241270065308,0.728794276714325,0.6841163039207458,0.7615248560905457,0.7082632184028625,0.8004055619239807,0.7749773859977722,0.7484977841377258,0.680142879486084,0.4804316461086273,0.5907195210456848,0.7625664472579956,0.6906488537788391,0.43680742383003235,0.5418623089790344,0.0024175106082111597,0.0017470516031607985,0.716549277305603,0.6742957830429077,0.000247054296778515,0.00018985092174261808,0.7394958138465881,0.7226890921592712
19,0.8720162510871887,0.29681435227394104,0.3602069020271301,0.3,0.8451035022735596,0.9112591743469238,0.7771908044815063,0.7293983101844788,0.45690637826919556,0.5324021577835083,0.7475766539573669,0.688379168510437,0.5028833150863647,0.5903331637382507,0.7566067576408386,0.6900960803031921,0.7305776476860046,0.6847693920135498,0.7645176649093628,0.7103136777877808,0.8011879324913025,0.774829626083374,0.752793550491333,0.6835936307907104,0.4747525155544281,0.5869645476341248,0.7653483748435974,0.6923767924308777,0.4333227276802063,0.5404061079025269,0.0024579844903200865,0.0017713923007249832,0.7163061499595642,0.6763727068901062,0.0002550577337387949,0.0001950441801454872,0.7519999742507935,0.7360000014305115
20,0.8746499419212341,0.2953479588031769,0.3571183979511261,0.3,0.8545397520065308,0.9031720757484436,0.7790746092796326,0.7307960391044617,0.45399728417396545,0.5306260585784912,0.7492944598197937,0.6893555521965027,0.5005186200141907,0.5894004106521606,0.7595263719558716,0.6921581029891968,0.7301833033561707,0.6829807758331299,0.7677894830703735,0.7128681540489197,0.8001856803894043,0.7729636430740356,0.757993221282959,0.6888235807418823,0.4661644995212555,0.5790445804595947,0.7694844007492065,0.6969124674797058,0.4276478588581085,0.5350556373596191,0.0025046425871551037,0.0017986141610890627,0.7165479063987732,0.6761678457260132,0.00026132818311452866,0.00019914265430998057,0.7557252049446106,0.7404580116271973
21,0.8738498687744141,0.29229769110679626,0.354172021150589,0.3,0.8367151021957397,0.9290761351585388,0.7809386253356934,0.7320401668548584,0.4509527087211609,0.528822124004364,0.7512007355690002,0.6902371048927307,0.4978862702846527,0.5884734392166138,0.761569082736969,0.6930812001228333,0.7319668531417847,0.683771014213562,0.7708064913749695,0.7150804996490479,0.7996876239776611,0.7715258598327637,0.7628805637359619,0.6934268474578857,0.4586925208568573,0.5728081464767456,0.7715178728103638,0.6977320313453674,0.42464056611061096,0.5340065956115723,0.0025239468086510897,0.0017960957484319806,0.7196048498153687,0.6770516633987427,0.0002725888625718653,0.00020487849542405456,0.7681159377098083,0.7463768124580383
22,0.8795506358146667,0.28401824831962585,0.3511218726634979,0.3,0.8469319343566895,0.9265999794006348,0.7824941873550415,0.7332340478897095,0.44836947321891785,0.5268554091453552,0.7532492876052856,0.6912992596626282,0.49514883756637573,0.5874144434928894,0.7640942335128784,0.6945616602897644,0.733291745185852,0.683802604675293,0.7742513418197632,0.7179182171821594,0.7975648045539856,0.7684363722801208,0.7683061361312866,0.6992591619491577,0.4506308138370514,0.5644751191139221,0.7743737697601318,0.6999440789222717,0.4207444489002228,0.5312831997871399,0.002571171848103404,0.0018219216726720333,0.7212164998054504,0.6792179346084595,0.00027188003878109157,0.00020365176897030324,0.75,0.7291666865348816
23,0.8787838220596313,0.28752967715263367,0.3484722077846527,0.3,0.8617927432060242,0.9026501774787903,0.7841062545776367,0.7345159649848938,0.4457714557647705,0.525001585483551,0.7544326186180115,0.6920145750045776,0.49359992146492004,0.5869047045707703,0.7667389512062073,0.696379542350769,0.7319415211677551,0.6817936301231384,0.7772144079208374,0.7201682925224304,0.7965796589851379,0.767160952091217,0.7724152207374573,0.7029970288276672,0.4447508156299591,0.5595317482948303,0.7783329486846924,0.7039849162101746,0.41515955328941345,0.5258983969688416,0.002608743729069829,0.0018396573141217232,0.7189452052116394,0.676613450050354,0.000282446329947561,0.00021267746342346072,0.7516340017318726,0.7385621070861816
24,0.8761168122291565,0.2904367446899414,0.34615078568458557,0.3,0.8344394564628601,0.9385496973991394,0.7861120104789734,0.7357713580131531,0.44272249937057495,0.5232521295547485,0.7562993168830872,0.6929733157157898,0.49097153544425964,0.5856805443763733,0.7684334516525269,0.6971273422241211,0.7342617511749268,0.6833149790763855,0.7792706489562988,0.7213662266731262,0.7984060049057007,0.7683736085891724,0.774371862411499,0.7037587761878967,0.44203823804855347,0.5585398077964783,0.7801226377487183,0.704630434513092,0.4126027226448059,0.5251487493515015,0.002619765931740403,0.0018280340591445565,0.7219610214233398,0.6762928366661072,0.0002901452826336026,0.00021556370484177023,0.7577639818191528,0.739130437374115
25,0.8818508982658386,0.2767775058746338,0.3434825539588928,0.3,0.852095365524292,0.9242202043533325,0.7877064347267151,0.7368378043174744,0.4402109682559967,0.5215871334075928,0.7578179240226746,0.6938615441322327,0.4889659285545349,0.5847470164299011,0.7704947590827942,0.6984233856201172,0.7349403500556946,0.6832332611083984,0.7813761234283447,0.7227423787117004,0.7989998459815979,0.7685431241989136,0.7769907712936401,0.7057057023048401,0.43823686242103577,0.5560120344161987,0.7820265293121338,0.7057598829269409,0.40988537669181824,0.523616373538971,0.002668519737198949,0.0018502911552786827,0.7255784273147583,0.6786632537841797,0.0002915155200753361,0.00021565667702816427,0.7636363506317139,0.7454545497894287
26,0.8778170347213745,0.2890286445617676,0.3414657711982727,0.3,0.8415156006813049,0.9310850501060486,0.7892580032348633,0.7377950549125671,0.43761730194091797,0.5201021432876587,0.7594709992408752,0.6947820782661438,0.48660996556282043,0.5836625099182129,0.7724460959434509,0.6995968818664551,0.736205518245697,0.683578610420227,0.7834823131561279,0.7241753935813904,0.7994911670684814,0.7682393193244934,0.7795722484588623,0.707878589630127,0.4342823624610901,0.5528461933135986,0.783637285232544,0.7065452337265015,0.40736621618270874,0.5224088430404663,0.0027057083789259195,0.0018643522635102272,0.7248157262802124,0.6769042015075684,0.000295277131954208,0.00021771929459646344,0.7528735399246216,0.7356321811676025
27,0.8847846388816833,0.2784121334552765,0.33921384811401367,0.3,0.849328339099884,0.9356085658073425,0.7908083200454712,0.738719642162323,0.43533772230148315,0.518713653087616,0.7609154582023621,0.6954731941223145,0.48468586802482605,0.5829530358314514,0.7738974094390869,0.7002838850021362,0.7377577424049377,0.6843160390853882,0.7851985096931458,0.7251652479171753,0.8006899356842041,0.7688865661621094,0.7816779613494873,0.7092138528823853,0.4315340220928192,0.5512507557868958,0.7850443720817566,0.70723956823349,0.4055260717868805,0.5214797258377075,0.0026973614003509283,0.0018413134384900331,0.7266187071800232,0.675059974193573,0.00029625598108395934,0.00021585176000371575,0.75,0.7277777791023254
28,0.8850846886634827,0.27406296133995056,0.33696725964546204,0.3,0.8535510897636414,0.9298280477523804,0.7924373745918274,0.7397465705871582,0.4328552484512329,0.5171288847923279,0.7625023126602173,0.6962896585464478,0.48240649700164795,0.582076370716095,0.7758241891860962,0.7013408541679382,0.7388870716094971,0.6845914125442505,0.7871490120887756,0.7263456583023071,0.8016902208328247,0.7694146037101746,0.7842760682106018,0.7109377980232239,0.42737916111946106,0.5485125184059143,0.7873649001121521,0.7084731459617615,0.40209272503852844,0.5198363065719604,0.0027456237003207207,0.0018630004487931728,0.7281106114387512,0.6768433451652527,0.0003044923359993845,0.00022085265663918108,0.759358286857605,0.7379679083824158
29,0.8835511207580566,0.2763279378414154,0.3349459767341614,0.3,0.8582540154457092,0.9190431833267212,0.7933355569839478,0.7405494451522827,0.4313320219516754,0.5160936713218689,0.7636283040046692,0.6968789100646973,0.4807090759277344,0.581368088722229,0.7775479555130005,0.7024893760681152,0.7390860319137573,0.6838727593421936,0.7896143794059753,0.7285816669464111,0.7998031377792358,0.7667912244796753,0.7880077958106995,0.7151516079902649,0.4212667644023895,0.5421632528305054,0.789569616317749,0.7105690240859985,0.3992721736431122,0.5173133015632629,0.002764605451375246,0.0018710402073338628,0.729563295841217,0.6786113977432251,0.00031428763759322464,0.000227637734496966,0.7563451528549194,0.7360405921936035
30,0.8836511373519897,0.2778302729129791,0.3331035077571869,0.3,0.8504320383071899,0.9312366843223572,0.7946752905845642,0.7415527105331421,0.429195761680603,0.5146393179893494,0.7649951577186584,0.697536051273346,0.47881150245666504,0.5807409882545471,0.7789517641067505,0.7033723592758179,0.7405155301094055,0.6840423941612244,0.7915115356445312,0.7301141023635864,0.8001443147659302,0.766469419002533,0.7905387878417969,0.7174215316772461,0.4172881245613098,0.5385400652885437,0.7908231616020203,0.7117718458175659,0.3975365459918976,0.5158470273017883,0.002769934246316552,0.00186925136949867,0.729994535446167,0.6782798171043396,0.00032434798777103424,0.00023431397858075798,0.7658536434173584,0.7463414669036865
31,0.8891185522079468,0.27328625321388245,0.3312342166900635,0.3,0.8547740578651428,0.9376999139785767,0.7960437536239624,0.7423526048660278,0.4271765351295471,0.513365626335144,0.7662182450294495,0.6981520652770996,0.4770600497722626,0.5800521373748779,0.7806031107902527,0.7044430375099182,0.7411181926727295,0.683617353439331,0.7932249903678894,0.7311609983444214,0.8008922338485718,0.7666218876838684,0.7925170063972473,0.7190707921981812,0.41413959860801697,0.5358309149742126,0.7930101156234741,0.7139200568199158,0.394479364156723,0.5131534337997437,0.0027926182374358177,0.0018830019980669022,0.7268421053886414,0.6768420934677124,0.0003273084294050932,0.00023429338762070984,0.7714285850524902,0.7476190328598022
32,0.888418436050415,0.2737616300582886,0.32949262857437134,0.3,0.8639740347862244,0.9221748113632202,0.7972924113273621,0.7430570721626282,0.42515870928764343,0.5122280716896057,0.7672848701477051,0.6986838579177856,0.4753723740577698,0.5794012546539307,0.7823237180709839,0.7055913209915161,0.7411753535270691,0.6827259659767151,0.7946587204933167,0.7318915724754333,0.8018028736114502,0.7671933770179749,0.7935889959335327,0.7195482850074768,0.41258755326271057,0.5349509716033936,0.7949091792106628,0.7155030369758606,0.39174485206604004,0.5112646818161011,0.0028555879835039377,0.001914573716931045,0.7313735485076904,0.6796756386756897,0.0003347906458657235,0.000239175496972166,0.77625572681427,0.7534246444702148
33,0.8879184126853943,0.27064862847328186,0.3277619183063507,0.3,0.8533802628517151,0.9369669556617737,0.7985289096832275,0.7438284158706665,0.4231467545032501,0.5109848380088806,0.7684897184371948,0.6994004845619202,0.47363898158073425,0.5785960555076599,0.7836889028549194,0.7063688635826111,0.7422168254852295,0.683346688747406,0.7962526082992554,0.732768177986145,0.8024121522903442,0.7676481604576111,0.795750617980957,0.7208311557769775,0.4093150496482849,0.5331429839134216,0.795569896697998,0.7152876853942871,0.39081522822380066,0.5116094946861267,0.002907581627368927,0.0019440274918451905,0.7350219488143921,0.6838772296905518,0.0003361091366969049,0.00023886116105131805,0.7767857313156128,0.7544642686843872
34,0.8894186019897461,0.2703629434108734,0.3261219561100006,0.3,0.848246693611145,0.9488545656204224,0.7997057437896729,0.7444095015525818,0.42146825790405273,0.5100208520889282,0.7695352435112,0.6998023986816406,0.4721432328224182,0.5780717730522156,0.7846043705940247,0.7066817283630371,0.7435735464096069,0.6839873194694519,0.7971930503845215,0.7330291867256165,0.8039739727973938,0.7688890099525452,0.7967122793197632,0.7211068272590637,0.40771499276161194,0.5322945713996887,0.796234667301178,0.715339183807373,0.38994476199150085,0.5117502808570862,0.0029219286516308784,0.0019506814423948526,0.7367424368858337,0.6865530014038086,0.00033559135044924915,0.0002363894018344581,0.780701756477356,0.7543859481811523
35,0.8902186751365662,0.2642757296562195,0.3244040012359619,0.3,0.8540847897529602,0.9413489699363708,0.8008092641830444,0.7452282309532166,0.41975292563438416,0.5087939500808716,0.7705398201942444,0.7003569602966309,0.47076094150543213,0.5774743556976318,0.7859256267547607,0.7074954509735107,0.7441422343254089,0.6839777231216431,0.7984734177589417,0.7338987588882446,0.80476313829422,0.7695084810256958,0.7978546023368835,0.721876323223114,0.40621405839920044,0.5312776565551758,0.79767906665802,0.7164314389228821,0.3879139721393585,0.5102531909942627,0.002943772356957197,0.0019576409831643105,0.7350780367851257,0.6845729947090149,0.0003318015078548342,0.00023447883722838014,0.7758620977401733,0.7543103694915771
36,0.8918855786323547,0.2665320336818695,0.3228398859500885,0.3,0.8757268190383911,0.9134897589683533,0.8013837933540344,0.7458072304725647,0.4187476634979248,0.5080611705780029,0.771268904209137,0.700762152671814,0.4698106348514557,0.5771730542182922,0.7875887751579285,0.7086830735206604,0.743399441242218,0.6826015710830688,0.8005159497261047,0.7357997894287109,0.8028682470321655,0.7670881152153015,0.8005912899971008,0.7250502705574036,0.4022276997566223,0.5270406007766724,0.800017237663269,0.7188698053359985,0.38434186577796936,0.5068813562393188,0.0029736426658928394,0.0019612163305282593,0.7361111044883728,0.6818996667861938,0.00033453755895607173,0.00023605028400197625,0.7698744535446167,0.7489539980888367
37,0.8906854391098022,0.26350054144859314,0.32127833366394043,0.3,0.8512307405471802,0.9470282793045044,0.8024613857269287,0.7465407848358154,0.41693514585494995,0.5069495439529419,0.7723284959793091,0.7013267278671265,0.46827617287635803,0.5764631628990173,0.7885105013847351,0.7091426253318787,0.7447839975357056,0.6834543347358704,0.8017732501029968,0.7366036176681519,0.803641140460968,0.7675999999046326,0.801811158657074,0.7260193824768066,0.400694340467453,0.526066243648529,0.8003087639808655,0.7188583016395569,0.38410812616348267,0.5071434378623962,0.0029895841144025326,0.0019672345370054245,0.7365217208862305,0.6817391514778137,0.00034020512248389423,0.00023838240304030478,0.7732793688774109,0.7489878535270691
38,0.8919855952262878,0.2639276683330536,0.3198077976703644,0.3,0.8567354083061218,0.941392183303833,0.8035265207290649,0.7472918629646301,0.4152730405330658,0.5057544112205505,0.7734324932098389,0.7019419074058533,0.46673139929771423,0.5756785273551941,0.7895274758338928,0.7096771001815796,0.7461358308792114,0.6843105554580688,0.8028128743171692,0.7373540997505188,0.8047435879707336,0.7682847380638123,0.8030262589454651,0.7269557118415833,0.3992137312889099,0.5248643159866333,0.8012093901634216,0.7194580435752869,0.38285917043685913,0.5063347220420837,0.0029986510053277016,0.001971103483811021,0.7368420958518982,0.6829372048377991,0.00034051144029945135,0.0002368465211475268,0.773809552192688,0.7460317611694336
