epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
16,0.8172756433486938,0.3890305757522583,0.4532614052295685,0.3,0.7967864274978638,0.8522515296936035,0.7064764499664307,0.6696862578392029,0.5678707361221313,0.6189531683921814,0.7147627472877502,0.6682842969894409,0.5536626577377319,0.617703378200531,0.6851359605789185,0.6461840271949768,0.7956593036651611,0.7451016306877136,0.6597910523414612,0.6282778382301331,0.8526614308357239,0.8312240242958069,0.5536739230155945,0.4996255040168762,0.7094130516052246,0.7791575789451599,0.6366759538650513,0.5947980880737305,0.5955721139907837,0.6443212628364563,0.0019738925620913506,0.001708128023892641,0.8045976758003235,0.7763041853904724,0.00016973845777101815,0.00014825306425336748,0.8888888955116272,0.8703703880310059
17,0.8190425634384155,0.3856104016304016,0.44950300455093384,0.3,0.804671585559845,0.8427543044090271,0.7100629806518555,0.6724083423614502,0.5624757409095764,0.6146256923675537,0.7171564698219299,0.669605553150177,0.5509206056594849,0.6171768307685852,0.6879742741584778,0.6477819085121155,0.7956566214561462,0.7446702718734741,0.6637715697288513,0.6311770677566528,0.8514922857284546,0.8297015428543091,0.5632445812225342,0.5072790384292603,0.6975474953651428,0.7700473070144653,0.6425090432167053,0.5988996028900146,0.58921217918396,0.6413908004760742,0.0019966603722423315,0.0017169787315651774,0.8005008101463318,0.7721201777458191,0.0001706472976366058,0.0001482424995629117,0.8849557638168335,0.8672566413879395
18,0.8244765996932983,0.3798345625400543,0.44583621621131897,0.3,0.8208336234092712,0.8305130004882812,0.7127113938331604,0.6747596263885498,0.5592617988586426,0.6125277876853943,0.7194333076477051,0.6708956360816956,0.5484257340431213,0.6163296699523926,0.6909595727920532,0.6497357487678528,0.7948454022407532,0.742759644985199,0.6685930490493774,0.6353933811187744,0.8436520099639893,0.8202680945396423,0.5765717625617981,0.5216825008392334,0.6807202696800232,0.7525221705436707,0.6469936370849609,0.602241039276123,0.5847423672676086,0.638116180896759,0.002045345026999712,0.001750164432451129,0.8037676811218262,0.7747252583503723,0.00017175654647871852,0.00014909773017279804,0.8879310488700867,0.8706896305084229
19,0.8218095898628235,0.3810759484767914,0.4425981938838959,0.3,0.803438127040863,0.8527100682258606,0.7158374786376953,0.6771241426467896,0.5550732612609863,0.6096715331077576,0.7215158343315125,0.6719675064086914,0.5457192063331604,0.6152938604354858,0.6934770941734314,0.6511734127998352,0.7948203682899475,0.7419384717941284,0.6719561219215393,0.6378095149993896,0.843524694442749,0.819890022277832,0.5828650593757629,0.526904284954071,0.6771460771560669,0.7511069178581238,0.6505695581436157,0.6051530241966248,0.5811794400215149,0.6360728740692139,0.002068341476842761,0.0017631356604397297,0.8064274787902832,0.7765321135520935,0.00018331687897443771,0.0001588012819411233,0.8976377844810486,0.8818897604942322
20,0.8277103900909424,0.3747517764568329,0.4393674433231354,0.3,0.8198543787002563,0.8402851819992065,0.7186785936355591,0.6796126961708069,0.5509514808654785,0.605972409248352,0.7232778072357178,0.6729936599731445,0.5438790917396545,0.6150007843971252,0.6960200667381287,0.6528270244598389,0.7936486005783081,0.7401707172393799,0.6758303642272949,0.6410201191902161,0.8406113386154175,0.8165640830993652,0.5909057855606079,0.5345423221588135,0.6666095852851868,0.7411469221115112,0.655354380607605,0.6092259287834167,0.5756610035896301,0.6320193409919739,0.0020730721298605204,0.001755483215674758,0.8074982166290283,0.7750540971755981,0.00018114244448952377,0.00015646638348698616,0.8992248177528381,0.8837209343910217
21,0.8332444429397583,0.36512914299964905,0.4359929859638214,0.3,0.8244032263755798,0.8470407724380493,0.7205689549446106,0.6806946992874146,0.5487299561500549,0.6053662896156311,0.7249855995178223,0.6739280223846436,0.5420929789543152,0.6146934032440186,0.6982506513595581,0.6542257070541382,0.7932500839233398,0.738998532295227,0.677100419998169,0.6414256691932678,0.8433759808540344,0.8196414709091187,0.5930644273757935,0.534588098526001,0.6672365665435791,0.7454866766929626,0.6601530313491821,0.6132847666740417,0.5703606605529785,0.6281009912490845,0.0020873683970421553,0.0017547064926475286,0.8107167482376099,0.7752261757850647,0.00017532528727315366,0.00015067995991557837,0.8999999761581421,0.8846153616905212
22,0.8316775560379028,0.3674605190753937,0.43301329016685486,0.3,0.809213399887085,0.8683544397354126,0.7226775288581848,0.682511568069458,0.5452818870544434,0.6022049784660339,0.7265115976333618,0.6749789714813232,0.540070652961731,0.613655149936676,0.700016975402832,0.6553621888160706,0.7935699224472046,0.739296555519104,0.6801683306694031,0.6438755393028259,0.8407332301139832,0.8168960213661194,0.6003446578979492,0.5421140193939209,0.6580193042755127,0.7364133596420288,0.6623835563659668,0.6145311594009399,0.568249523639679,0.6277334094047546,0.00207367236725986,0.0017337676836177707,0.8083389401435852,0.77135169506073,0.00017659489822108299,0.00015159293252509087,0.9029850959777832,0.888059675693512
23,0.8317775726318359,0.3656109571456909,0.4302048683166504,0.3,0.817365288734436,0.8548300862312317,0.7247014045715332,0.6837742924690247,0.5436278581619263,0.6025188565254211,0.7280798554420471,0.6758291721343994,0.5381700396537781,0.6131219863891602,0.7020300626754761,0.6564966440200806,0.7933590412139893,0.7387599945068359,0.6817877292633057,0.6446079611778259,0.8428168296813965,0.8193103671073914,0.6032785773277283,0.543497622013092,0.6594299674034119,0.7418971061706543,0.6646232604980469,0.6158117651939392,0.5664854645729065,0.6279017925262451,0.002075444906949997,0.001732472563162446,0.8065976500511169,0.7710220217704773,0.00017471580940764397,0.00014939080574549735,0.8985507488250732,0.8840579986572266
24,0.8317775726318359,0.36625659465789795,0.4276469349861145,0.3,0.8160096406936646,0.857304573059082,0.7251373529434204,0.6846666932106018,0.543026864528656,0.6016685366630554,0.7292413115501404,0.676584005355835,0.536672830581665,0.6124324798583984,0.7037426233291626,0.6576501131057739,0.7926056981086731,0.7377719879150391,0.685297966003418,0.6479590535163879,0.832724928855896,0.808830976486206,0.6149412989616394,0.5562790036201477,0.6430521607398987,0.7243950366973877,0.6680561900138855,0.6184121370315552,0.5621961355209351,0.6249620914459229,0.002074367366731167,0.0017208827193826437,0.8081761002540588,0.7704402804374695,0.00017420122458133847,0.0001499649224570021,0.8928571343421936,0.8857142925262451
25,0.8342112302780151,0.3628751039505005,0.4251556992530823,0.3,0.8260643482208252,0.8469278812408447,0.7271205186843872,0.6863839626312256,0.541154146194458,0.6007922887802124,0.7306557893753052,0.6777281761169434,0.5350207686424255,0.6116396188735962,0.7058425545692444,0.6593172550201416,0.7916982173919678,0.736621081829071,0.6878253817558289,0.6500049233436584,0.8318119049072266,0.8077601194381714,0.6198490858078003,0.5609633922576904,0.6402979493141174,0.7232897877693176,0.6714779138565063,0.6217027306556702,0.55815589427948,0.6216700673103333,0.0020999968983232975,0.0017358319601044059,0.8100423216819763,0.7707198858261108,0.00017644990293774754,0.00015161185001488775,0.8904109597206116,0.8835616707801819
