epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8026736974716187,0.41270607709884644,0.48576727509498596,0.3,0.7973672151565552,0.8116666674613953,0.6812742352485657,0.6554242372512817,0.6174691319465637,0.6619842052459717,0.681824266910553,0.6558030247688293,0.6165410876274109,0.6612573862075806,0.6372045874595642,0.6168294548988342,0.8445255160331726,0.8227208852767944,0.6933590769767761,0.658086359500885,0.5837727785110474,0.6344537138938904,0.6717162728309631,0.6425820589065552,0.7574313282966614,0.713809072971344,0.6366726160049438,0.6165685653686523,0.8445607423782349,0.822232186794281,0.5192939043045044,0.48850783705711365,0.8185158371925354,0.8717883825302124,0.518618106842041,0.4896044135093689,0.8274037837982178,0.88313889503479,0.00013935021706856787,0.00012665154645219445,0.8208954930305481,0.7910447716712952,0.6359891891479492,0.6092734932899475,0.6274545192718506,0.6633780002593994,0.0017169018974527717,0.001512599759735167,0.7832061052322388,0.7404580116271973,0.00011671335232676938,0.0001144571288023144,0.8214285969734192,0.8571428656578064
11,0.8059408068656921,0.40836668014526367,0.47931721806526184,0.3,0.7924179434776306,0.8291333317756653,0.688973605632782,0.661543071269989,0.6053370833396912,0.6518105864524841,0.6896847486495972,0.6619750261306763,0.60416179895401,0.6510137915611267,0.6448301672935486,0.6226961612701416,0.8446329832077026,0.8221595883369446,0.6979819536209106,0.6607041954994202,0.5781386494636536,0.6322576403617859,0.6767376065254211,0.6455275416374207,0.7590975761413574,0.7141675353050232,0.6441420912742615,0.6223981976509094,0.8445894122123718,0.8215800523757935,0.5344239473342896,0.5016279816627502,0.7958970069885254,0.8517654538154602,0.5339420437812805,0.5022899508476257,0.804412305355072,0.8627153038978577,0.0001535250776214525,0.0001392713893437758,0.8421052694320679,0.8157894611358643,0.6413756012916565,0.6114242076873779,0.6219279170036316,0.6628904938697815,0.0017437768401578069,0.0015292937168851495,0.7854137420654297,0.7461430430412292,0.00011766824900405481,0.00011441134120104834,0.8166666626930237,0.8500000238418579
12,0.8094412684440613,0.4054255187511444,0.4736332595348358,0.3,0.7890411019325256,0.8447999954223633,0.6952756643295288,0.6669820547103882,0.5959841012954712,0.6438103318214417,0.69608074426651,0.6675435900688171,0.5944106578826904,0.6428431868553162,0.6532998085021973,0.6300944089889526,0.8357006907463074,0.8115817904472351,0.7019025683403015,0.6628602743148804,0.573554515838623,0.6307957172393799,0.6804206967353821,0.6474989056587219,0.7624116539955139,0.7162184715270996,0.6525404453277588,0.6296581029891968,0.8354507088661194,0.8110345602035522,0.5569396615028381,0.5240675806999207,0.759767472743988,0.8156725764274597,0.5554502606391907,0.5238291621208191,0.7693862915039062,0.8269537687301636,0.00016714217781554908,0.0001495442120358348,0.8275862336158752,0.7931034564971924,0.6460696458816528,0.6139922738075256,0.6174647212028503,0.6616142988204956,0.001744590699672699,0.001519902958534658,0.7819843292236328,0.7428198456764221,0.00012345363211352378,0.00011926342995138839,0.8030303120613098,0.8333333134651184
13,0.8132417798042297,0.3968687057495117,0.4681500792503357,0.3,0.7988300919532776,0.8374883532524109,0.7011345028877258,0.6716285943984985,0.58625727891922,0.6353589296340942,0.7019559741020203,0.6722785830497742,0.5847087502479553,0.634411633014679,0.6605945229530334,0.6361088752746582,0.8308136463165283,0.8052510619163513,0.7055131196975708,0.6647154688835144,0.5694757103919983,0.6297556757926941,0.684168815612793,0.6495192050933838,0.7644183039665222,0.7168076634407043,0.6597420573234558,0.6354821920394897,0.8307918906211853,0.8051486611366272,0.5741111040115356,0.5400888919830322,0.7360162734985352,0.7935348153114319,0.5721560120582581,0.540164589881897,0.7457085847854614,0.8038772940635681,0.00016574424807913601,0.00014796444156672806,0.804347813129425,0.77173912525177,0.6503336429595947,0.6164915561676025,0.6127821207046509,0.660382866859436,0.0017683805199339986,0.0015353696653619409,0.7783132791519165,0.740963876247406,0.00012825791782233864,0.00012085397611372173,0.7916666865348816,0.8055555820465088
14,0.821309506893158,0.38664665818214417,0.4627165198326111,0.3,0.805488646030426,0.847266674041748,0.7068544626235962,0.6764277815818787,0.5777254104614258,0.6284431219100952,0.7077955603599548,0.6770666837692261,0.576111376285553,0.6274693608283997,0.6672723889350891,0.6416308879852295,0.8290077447891235,0.8022696375846863,0.7090733051300049,0.6669144630432129,0.5649865865707397,0.6275301575660706,0.6880671381950378,0.6520546674728394,0.7658401727676392,0.7170112729072571,0.6663254499435425,0.6409956216812134,0.8287873864173889,0.8021984696388245,0.587708592414856,0.5526591539382935,0.713397741317749,0.7718623280525208,0.5845259428024292,0.5511223673820496,0.7236924767494202,0.7829258441925049,0.0001593011402292177,0.00014147203182801604,0.804347813129425,0.77173912525177,0.6562179327011108,0.6207731366157532,0.6053771376609802,0.654901385307312,0.0018190228147432208,0.0015646539395675063,0.7743362784385681,0.7345132827758789,0.00013233280333224684,0.00012596321175806224,0.7820512652397156,0.807692289352417
15,0.8145419359207153,0.3883064091205597,0.4580658972263336,0.3,0.8066402673721313,0.827556312084198,0.7115499973297119,0.6799864768981934,0.5711231827735901,0.6229767203330994,0.7127083539962769,0.6808281540870667,0.5692004561424255,0.6217045187950134,0.6718192100524902,0.6448314189910889,0.8317837715148926,0.8052087426185608,0.7121156454086304,0.6686479449272156,0.561448335647583,0.6261764168739319,0.6915411353111267,0.6540563702583313,0.7667255997657776,0.7172269225120544,0.6706448197364807,0.6439950466156006,0.8314921855926514,0.8050712943077087,0.5941017866134644,0.556800901889801,0.7103193998336792,0.7712608575820923,0.5906945466995239,0.5546624660491943,0.7203248143196106,0.7820562720298767,0.00015569431707262993,0.0001393337151966989,0.7755101919174194,0.7551020383834839,0.66163170337677,0.6243249177932739,0.5988180041313171,0.6515525579452515,0.0018316106870770454,0.0015676951734349132,0.7740585803985596,0.7353556752204895,0.00013634476636070758,0.00012865362805314362,0.7857142686843872,0.8095238208770752
16,0.8218762278556824,0.3823087811470032,0.4536096155643463,0.3,0.820237398147583,0.8245567083358765,0.7159676551818848,0.6831362843513489,0.5645281076431274,0.6183649897575378,0.717149019241333,0.684066653251648,0.5623791217803955,0.6170250773429871,0.6760046482086182,0.6475942730903625,0.8341143131256104,0.8077260851860046,0.7149598002433777,0.6701157093048096,0.5578041672706604,0.6248369812965393,0.6950564980506897,0.6560735702514648,0.7668666243553162,0.7163127660751343,0.6748202443122864,0.6466952562332153,0.8337385058403015,0.807452380657196,0.6003924012184143,0.5602027773857117,0.7034134864807129,0.7687976360321045,0.5971232652664185,0.5575603246688843,0.7128276824951172,0.7802338600158691,0.00015866766625549644,0.00014091466437093914,0.7864077687263489,0.7669903039932251,0.6674188375473022,0.6286625266075134,0.591212272644043,0.6466897130012512,0.0018746874993667006,0.0015967284562066197,0.7732160091400146,0.7350928783416748,0.00014219300646800548,0.00013278830738272518,0.800000011920929,0.8222222328186035
17,0.8257767558097839,0.3769455850124359,0.449350506067276,0.3,0.8179216980934143,0.8383097648620605,0.7200750112533569,0.6865074038505554,0.5608845353126526,0.6173421144485474,0.7211092710494995,0.6871564984321594,0.5590998530387878,0.616287112236023,0.6802904605865479,0.6509140729904175,0.8343900442123413,0.8073328137397766,0.7172379493713379,0.6715676188468933,0.5549285411834717,0.6234369277954102,0.6977611184120178,0.6578909158706665,0.7673414945602417,0.7160580158233643,0.6792616248130798,0.6503244638442993,0.8340008854866028,0.8069697618484497,0.6084954142570496,0.5677029490470886,0.6992686986923218,0.7676463723182678,0.6056345105171204,0.5650187134742737,0.7072962522506714,0.7779597640037537,0.0001663154544075951,0.00014736171578988433,0.792792797088623,0.7747747898101807,0.671963632106781,0.6324175000190735,0.5847635269165039,0.6417008638381958,0.0018926371121779084,0.001602443982847035,0.7715078592300415,0.7317298650741577,0.00014468749577645212,0.00013448322715703398,0.8085106611251831,0.8297872543334961
18,0.8268102407455444,0.3716337978839874,0.4452601373195648,0.3,0.8118440508842468,0.8508666753768921,0.7239289283752441,0.6896868348121643,0.5544751286506653,0.6118221879005432,0.7248815894126892,0.6902999877929688,0.5527002215385437,0.6107523441314697,0.6851354837417603,0.6548761129379272,0.8322980403900146,0.8047561645507812,0.7195061445236206,0.6729385852813721,0.5521160364151001,0.6225259304046631,0.7002080678939819,0.6592695116996765,0.7685471773147583,0.7170179486274719,0.6841861009597778,0.6543327569961548,0.8318995237350464,0.8043316006660461,0.6179290413856506,0.576473593711853,0.6850224733352661,0.754132091999054,0.6153563857078552,0.5741396546363831,0.6922851204872131,0.7638669013977051,0.00016888698155526072,0.0001475703902542591,0.7931034564971924,0.767241358757019,0.675157904624939,0.6339397430419922,0.5809367895126343,0.6406311988830566,0.0019018134335055947,0.0015938113210722804,0.7738515734672546,0.7305653691291809,0.00014415346959140152,0.0001333784603048116,0.795918345451355,0.8163265585899353
19,0.8280103802680969,0.3706793189048767,0.44153109192848206,0.3,0.8085132837295532,0.8601491451263428,0.7271283268928528,0.6919958591461182,0.5495535135269165,0.6078664064407349,0.7280974984169006,0.6926541924476624,0.5476387143135071,0.6066333055496216,0.6884365677833557,0.6571543216705322,0.8334072232246399,0.8056942224502563,0.7214933037757874,0.6740574836730957,0.5496677756309509,0.6220375895500183,0.7021655440330505,0.6603521108627319,0.7701215744018555,0.7179394960403442,0.6874542832374573,0.6565443277359009,0.8330317139625549,0.8053305745124817,0.622536838054657,0.5793926119804382,0.680571436882019,0.7523022890090942,0.621614396572113,0.5792208313941956,0.6857232451438904,0.7590985298156738,0.00017195928376168013,0.00014826151891611516,0.8016529083251953,0.7685950398445129,0.6779394745826721,0.6351829767227173,0.5779244899749756,0.6403235793113708,0.0019263132708147168,0.001611110637895763,0.7729549407958984,0.7320533990859985,0.00014394881145562977,0.00013237344683147967,0.801980197429657,0.8217821717262268
