epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.8660666942596436,0.3044033944606781,0.39809760451316833,0.8267793655395508,0.9261886477470398,0.7278954386711121,0.7061242461204529,0.5343866348266602,0.5685363411903381,0.6956079602241516,0.6757603287696838,0.810502827167511,0.7925921082496643,0.6438360214233398,0.6193428039550781,0.628219485282898,0.6672552227973938,0.0001849112450145185,0.00017301482148468494,0.8181818127632141,0.8181818127632141
11,0.8724066615104675,0.2916865646839142,0.38923001289367676,0.8401592969894409,0.9198154807090759,0.7332500219345093,0.709933340549469,0.5266710519790649,0.5635489821434021,0.7021404504776001,0.680367112159729,0.8102697730064392,0.7919766902923584,0.6554238200187683,0.627666175365448,0.6130058169364929,0.6571864485740662,0.00019466804224066436,0.00017715590365696698,0.8108108043670654,0.7972972989082336
12,0.8681533336639404,0.2980201542377472,0.38221389055252075,0.8234915137290955,0.93722003698349,0.7378230690956116,0.7128589749336243,0.5203607082366943,0.560104250907898,0.7068942189216614,0.6831751465797424,0.8126375079154968,0.7939671277999878,0.661043643951416,0.6300036311149597,0.6071585416793823,0.6565065383911133,0.00020702673646155745,0.00018408501637168229,0.8192771077156067,0.7951807379722595
13,0.8745200037956238,0.2855323851108551,0.3753080666065216,0.8340548276901245,0.9350950717926025,0.7417047619819641,0.715399980545044,0.5149429440498352,0.5571161508560181,0.7113184332847595,0.6859497427940369,0.8136722445487976,0.7946737408638,0.6669963598251343,0.6331284046173096,0.600673258304596,0.6546862721443176,0.00021006287715863436,0.00018545170314610004,0.8202247023582458,0.7977527976036072
14,0.8775333166122437,0.2785581350326538,0.36885806918144226,0.836874783039093,0.9378799796104431,0.7451666593551636,0.7173900008201599,0.5101298093795776,0.5549687743186951,0.7151380181312561,0.6879487633705139,0.8150293827056885,0.795802116394043,0.6734210848808289,0.6374037861824036,0.5934024453163147,0.6514948606491089,0.00021086994092911482,0.00018499561701901257,0.8191489577293396,0.7978723645210266
15,0.8845666646957397,0.2665284276008606,0.36246249079704285,0.8508167266845703,0.9326835870742798,0.748606264591217,0.7198604345321655,0.5050606727600098,0.551925003528595,0.7194828987121582,0.6909610033035278,0.8150220513343811,0.7956153750419617,0.6802712678909302,0.642645001411438,0.5841172933578491,0.6454191207885742,0.00022290287597570568,0.0001924006501212716,0.8252426981925964,0.7961165308952332
16,0.8877400159835815,0.26067233085632324,0.3564748167991638,0.8550689220428467,0.9337466955184937,0.7516990303993225,0.7220176458358765,0.5006753206253052,0.5494961142539978,0.7234480381011963,0.6936368942260742,0.8149795532226562,0.7953811287879944,0.6860172152519226,0.6468204855918884,0.5766868591308594,0.6409642100334167,0.00023122085258364677,0.00019886312657035887,0.8363636136054993,0.8090909123420715
17,0.8870800137519836,0.2619048058986664,0.3512209355831146,0.8458120822906494,0.9467628598213196,0.7545953989028931,0.7239731550216675,0.4965766668319702,0.5472055673599243,0.7268255352973938,0.6957261562347412,0.815872073173523,0.7962106466293335,0.6915570497512817,0.6505752205848694,0.569725513458252,0.6376319527626038,0.0002319619379704818,0.0001983648689929396,0.8421052694320679,0.8157894611358643
18,0.8894533514976501,0.2557184100151062,0.34619447588920593,0.8513894081115723,0.9436296820640564,0.7573333382606506,0.725947380065918,0.49258795380592346,0.5448350310325623,0.7302055954933167,0.6979537606239319,0.8163120746612549,0.7967275977134705,0.6968393325805664,0.6539644598960876,0.562516450881958,0.6340212821960449,0.00023056929057929665,0.00019588677969295532,0.8461538553237915,0.8205128312110901
19,0.8952599763870239,0.245082288980484,0.3411388695240021,0.8638991713523865,0.9383633136749268,0.759969174861908,0.7278274893760681,0.488859087228775,0.5424837470054626,0.7339568734169006,0.7006185054779053,0.8156214356422424,0.7957163453102112,0.7019730806350708,0.6575286388397217,0.5552738904953003,0.6296817064285278,0.00023181595315691084,0.00019390549277886748,0.8512396812438965,0.8181818127632141
20,0.8962600231170654,0.243080735206604,0.3364694118499756,0.8600589036941528,0.9465509653091431,0.7622793912887573,0.7295761704444885,0.4855285882949829,0.5402477383613586,0.7371126413345337,0.7028429508209229,0.8154129385948181,0.7955543398857117,0.7066760063171387,0.6607744097709656,0.5486149787902832,0.6258833408355713,0.00022867297229822725,0.00019020572653971612,0.8536585569381714,0.8211382031440735
21,0.8964466452598572,0.24266046285629272,0.3322053849697113,0.857410728931427,0.9510692954063416,0.764336347579956,0.7311803102493286,0.48251426219940186,0.5380502343177795,0.7398970723152161,0.7048349380493164,0.8153395056724548,0.7955731153488159,0.7108166813850403,0.6635885238647461,0.5428139567375183,0.6224212050437927,0.00023405475076287985,0.00019214210624340922,0.8538461327552795,0.8153846263885498
22,0.9004266858100891,0.23606322705745697,0.32802528142929077,0.8671075105667114,0.9458324313163757,0.766342043876648,0.7327579855918884,0.4796762764453888,0.5361582040786743,0.742734432220459,0.706912100315094,0.8150337338447571,0.7952948808670044,0.715388298034668,0.6671456098556519,0.5361822247505188,0.617830216884613,0.0002356716722715646,0.00019276162493042648,0.8518518805503845,0.8148148059844971
23,0.8995266556739807,0.23563234508037567,0.32417556643486023,0.8602805733680725,0.954018235206604,0.7681909799575806,0.734170138835907,0.4771828353404999,0.5346828103065491,0.7450826168060303,0.7084614038467407,0.8153967261314392,0.7959123253822327,0.7186335921287537,0.669420599937439,0.5319653749465942,0.6157903671264648,0.00024037601542659104,0.00019276587408967316,0.8461538553237915,0.7972028255462646
24,0.9032333493232727,0.2296261191368103,0.3203935921192169,0.8687974810600281,0.9499199986457825,0.7697353363037109,0.7353119850158691,0.4752035140991211,0.5336307287216187,0.7473880648612976,0.7100175619125366,0.8149611353874207,0.7956081032752991,0.7232062816619873,0.6729782819747925,0.5253188014030457,0.6110615730285645,0.00024038927222136408,0.00019199149392079562,0.8435373902320862,0.795918345451355
25,0.9087066650390625,0.21912796795368195,0.3164987564086914,0.8773914575576782,0.9502013325691223,0.7713301181793213,0.7366403937339783,0.4729165732860565,0.5319628119468689,0.7499755024909973,0.711968719959259,0.814103364944458,0.7949140071868896,0.727078378200531,0.6759449243545532,0.5191718339920044,0.6068156361579895,0.00024576482246629894,0.00019425855134613812,0.8441558480262756,0.7922077775001526
26,0.9044466614723206,0.22676794230937958,0.31317538022994995,0.8672623038291931,0.9550824165344238,0.7727741003036499,0.737727165222168,0.4709373116493225,0.5308310389518738,0.7520056366920471,0.7133978605270386,0.8140380382537842,0.7948063611984253,0.7301160097122192,0.6782997250556946,0.5148484110832214,0.6039817333221436,0.00024484985624440014,0.00019306718604639173,0.8364779949188232,0.7861635088920593
27,0.9056333303451538,0.22519075870513916,0.31003308296203613,0.8664097785949707,0.9591931700706482,0.7740851044654846,0.7387547492980957,0.46901509165763855,0.5295825600624084,0.7539669275283813,0.7147548198699951,0.8137505054473877,0.7947068810462952,0.7330803871154785,0.6807076930999756,0.510645866394043,0.6010791659355164,0.0002494956133887172,0.0001965786359505728,0.842424213886261,0.7939394116401672
28,0.9048266410827637,0.22416801750659943,0.3070722222328186,0.8631818294525146,0.9621599912643433,0.7753649353981018,0.7397241592407227,0.4672854542732239,0.5286593437194824,0.7556809782981873,0.7158656120300293,0.8139146566390991,0.7950599789619446,0.735256016254425,0.6817799806594849,0.5077980160713196,0.600527286529541,0.00026034159236587584,0.00020497493096627295,0.8514285683631897,0.8057143092155457
29,0.9096066951751709,0.21625734865665436,0.30404505133628845,0.8729649782180786,0.9587344527244568,0.7766311168670654,0.7407094240188599,0.46566247940063477,0.5276393294334412,0.7577360272407532,0.717311680316925,0.8133424520492554,0.7946162223815918,0.7386891841888428,0.6849418878555298,0.5025985836982727,0.5959615111351013,0.0002618154976516962,0.0002072276984108612,0.8406593203544617,0.8021978139877319
30,0.9110533595085144,0.21281056106090546,0.3011019825935364,0.873639702796936,0.9611364603042603,0.777796745300293,0.7415812015533447,0.4640900492668152,0.5266388058662415,0.7595812082290649,0.7185044884681702,0.8129384517669678,0.7944594025611877,0.7415952682495117,0.687044084072113,0.4979468584060669,0.5929271578788757,0.00026124352007173,0.0002046564914053306,0.8387096524238586,0.7956989407539368
31,0.9133866429328918,0.20716999471187592,0.2981666028499603,0.8783618807792664,0.9596821665763855,0.7788869738578796,0.7424916625022888,0.46261703968048096,0.5256001353263855,0.7613189220428467,0.7197979688644409,0.812556803226471,0.7941886186599731,0.7442077994346619,0.6893407106399536,0.49421006441116333,0.5901071429252625,0.0002589425421319902,0.00020242587197571993,0.8404255509376526,0.7978723645210266
32,0.9115999937057495,0.21183010935783386,0.2955503463745117,0.8698099851608276,0.9681075215339661,0.7799807786941528,0.7434403896331787,0.4611366391181946,0.5245141983032227,0.7627581357955933,0.7208104133605957,0.81280916929245,0.7947562336921692,0.7464826703071594,0.6908785104751587,0.4909500479698181,0.588466465473175,0.0002693805727176368,0.00021041750733274966,0.8484848737716675,0.808080792427063
33,0.9154133200645447,0.20354069769382477,0.29284417629241943,0.8764286637306213,0.9672008752822876,0.7809754610061646,0.7441847920417786,0.45982852578163147,0.5236767530441284,0.7643532752990723,0.7218201160430908,0.812468945980072,0.7946675419807434,0.7490195035934448,0.6930302977561951,0.48701807856559753,0.5855321288108826,0.00026567396707832813,0.0002082315768348053,0.8407959938049316,0.8059701323509216
34,0.9158999919891357,0.20243966579437256,0.2902611792087555,0.8781596422195435,0.9657999873161316,0.7818376421928406,0.7448933124542236,0.45861107110977173,0.5228561162948608,0.7657187581062317,0.7227674126625061,0.8122216463088989,0.7946250438690186,0.7515471577644348,0.6953696012496948,0.4831067621707916,0.582173764705658,0.00026842160150408745,0.00021012632350903004,0.8405796885490417,0.8067632913589478
35,0.9166533350944519,0.1997826248407364,0.28774788975715637,0.879665195941925,0.9653751850128174,0.7826588153839111,0.7454967498779297,0.45756638050079346,0.522294282913208,0.7671308517456055,0.7236922979354858,0.8117762207984924,0.7943045496940613,0.7533730268478394,0.6970284581184387,0.4802647829055786,0.5798212289810181,0.00027498346753418446,0.0002152471279259771,0.8387096524238586,0.8064516186714172
36,0.9202799797058105,0.19477812945842743,0.285235196352005,0.88599693775177,0.964727520942688,0.7834819555282593,0.746248185634613,0.45675432682037354,0.5217035412788391,0.7687011957168579,0.7249259948730469,0.8110385537147522,0.7937156558036804,0.756099283695221,0.6993167400360107,0.4757785201072693,0.5763558745384216,0.0002779743226710707,0.00021825793373864144,0.8348214030265808,0.8080357313156128
37,0.9200466871261597,0.192862868309021,0.28280434012413025,0.8829348683357239,0.968523383140564,0.7843583226203918,0.7470605373382568,0.45557746291160583,0.5207577347755432,0.7701060771942139,0.7260649800300598,0.8107932806015015,0.7935667037963867,0.7579081058502197,0.7010549306869507,0.47295355796813965,0.5738630890846252,0.0002828870783559978,0.00022201542742550373,0.8398268222808838,0.8138527870178223
38,0.919160008430481,0.1970033347606659,0.2806043028831482,0.8793560862541199,0.971627414226532,0.7851628065109253,0.7477422952651978,0.4545931816101074,0.5200889110565186,0.7713558673858643,0.7269888520240784,0.8106541633605957,0.7935239672660828,0.7597066760063171,0.7025126218795776,0.47036102414131165,0.5721689462661743,0.00028485298389568925,0.00022316370450425893,0.8432203531265259,0.8177965879440308
39,0.9229400157928467,0.1903202384710312,0.2783471941947937,0.8874247670173645,0.9687891602516174,0.7857945561408997,0.7483504414558411,0.45391646027565,0.519584059715271,0.7726715207099915,0.7280075550079346,0.8099080324172974,0.7930260896682739,0.7617417573928833,0.7041594386100769,0.46707043051719666,0.5696096420288086,0.0002857352083083242,0.00022446434013545513,0.8319672346115112,0.811475396156311
40,0.9245733618736267,0.18465812504291534,0.27606210112571716,0.8897550106048584,0.9692723751068115,0.7864195108413696,0.748997151851654,0.4533485174179077,0.5189662575721741,0.774151086807251,0.7292318940162659,0.8088452816009521,0.7921759486198425,0.7643644213676453,0.70665043592453,0.46267732977867126,0.5656258463859558,0.000283258588751778,0.00022196542704477906,0.8259109258651733,0.8056679964065552
41,0.92330002784729,0.1863619089126587,0.27392640709877014,0.8853384256362915,0.9725762605667114,0.7870761752128601,0.7496146559715271,0.4526175558567047,0.5184095501899719,0.7753423452377319,0.7301847338676453,0.8084343671798706,0.791886568069458,0.766228437423706,0.7083771824836731,0.45952025055885315,0.5628831386566162,0.0002828177821356803,0.00022124935640022159,0.828000009059906,0.8080000281333923
42,0.9212066531181335,0.19151932001113892,0.2720099687576294,0.8794455528259277,0.9762406349182129,0.7876740097999573,0.7500476837158203,0.4519948661327362,0.5181266069412231,0.7762401700019836,0.7307709455490112,0.8084189891815186,0.7918792963027954,0.7674805521965027,0.7091605067253113,0.4577673673629761,0.5622158646583557,0.0002857775252778083,0.00022312186774797738,0.8287937641143799,0.8093385100364685
43,0.9260333180427551,0.18050286173820496,0.26993024349212646,0.8886483311653137,0.9741340279579163,0.7883045673370361,0.7506310343742371,0.4514174163341522,0.5176407098770142,0.7774128913879395,0.7316567897796631,0.8079838752746582,0.7916488647460938,0.7691038846969604,0.7105293869972229,0.455353707075119,0.5606237053871155,0.0002904880966525525,0.00022434891434386373,0.8270676732063293,0.8007518649101257
44,0.9284600019454956,0.1755833625793457,0.2678336799144745,0.8931048512458801,0.9734421372413635,0.7888440489768982,0.7511225938796997,0.45091670751571655,0.5173808336257935,0.7785796523094177,0.7326117753982544,0.807314932346344,0.7909755706787109,0.7709518074989319,0.7123735547065735,0.4522479474544525,0.5576897263526917,0.00029413256561383605,0.00022802440798841417,0.8248175382614136,0.8029196858406067
45,0.9302266836166382,0.17476648092269897,0.26581045985221863,0.895244836807251,0.9744799733161926,0.78937828540802,0.7516264319419861,0.4504079520702362,0.5170408487319946,0.7797055840492249,0.733538031578064,0.80671626329422,0.7904161214828491,0.7723299264907837,0.7135754823684692,0.4501757025718689,0.5560453534126282,0.00029204224119894207,0.00022604000696446747,0.8260869383811951,0.804347813129425
46,0.9277200102806091,0.17677080631256104,0.263916015625,0.8890330791473389,0.9774551391601562,0.7899085283279419,0.7520936131477356,0.44978344440460205,0.5166544914245605,0.7807263731956482,0.7342984676361084,0.8063099980354309,0.7901318669319153,0.7738741040229797,0.7150959372520447,0.4476564824581146,0.553652822971344,0.0002877814113162458,0.00022241190890781581,0.8260869383811951,0.804347813129425
47,0.9287599921226501,0.17448706924915314,0.2620529234409332,0.8902086615562439,0.9781756401062012,0.7904444336891174,0.7525836825370789,0.4491594135761261,0.5162670612335205,0.781665563583374,0.7350468039512634,0.8060743808746338,0.7899499535560608,0.7752010226249695,0.716029167175293,0.4456273317337036,0.552423894405365,0.00028842195752076805,0.00022243087005335838,0.8256227970123291,0.8042704463005066
48,0.9329066872596741,0.1696077585220337,0.2601662874221802,0.8973204493522644,0.9777096509933472,0.7909812927246094,0.7531030774116516,0.4486100971698761,0.5158385634422302,0.7828014492988586,0.7359727025032043,0.8054887056350708,0.7894606590270996,0.7770611643791199,0.7179147601127625,0.442624568939209,0.5495189428329468,0.00028612161986529827,0.00022031883418094367,0.826241135597229,0.804964542388916
49,0.9311800003051758,0.1701081246137619,0.25836512446403503,0.8943504691123962,0.977880597114563,0.7914429903030396,0.7535466551780701,0.4482666850090027,0.5156649351119995,0.7837405800819397,0.7367334365844727,0.8050613403320312,0.7891179323196411,0.778266191482544,0.7190299034118652,0.4406590163707733,0.5478907227516174,0.0002903916756622493,0.00022249872563406825,0.8275862336158752,0.8034482598304749
50,0.935366690158844,0.1622990369796753,0.25648146867752075,0.9018297791481018,0.9771084785461426,0.7917715907096863,0.7539735436439514,0.4483409523963928,0.5156511068344116,0.7848729491233826,0.7377485632896423,0.8039243817329407,0.7881550192832947,0.7799685001373291,0.7206043601036072,0.437894344329834,0.5454100966453552,0.00029048637952655554,0.00022218958474695683,0.829351544380188,0.8054607510566711
51,0.9342466592788696,0.16546888649463654,0.2547312378883362,0.8977785110473633,0.9800943732261658,0.7921856045722961,0.7544035315513611,0.4479232430458069,0.5153355002403259,0.7858643531799316,0.7385912537574768,0.803285539150238,0.7875982522964478,0.7814270853996277,0.7218999266624451,0.43543413281440735,0.5433502793312073,0.0002938819525297731,0.00022449750395026058,0.8299999833106995,0.8066666722297668
52,0.9358066916465759,0.16159099340438843,0.25297385454177856,0.9020801782608032,0.9777466654777527,0.7925594449043274,0.7547789216041565,0.4476897418498993,0.5152981877326965,0.786806583404541,0.7394023537635803,0.8026329874992371,0.7869524359703064,0.7827602624893188,0.723146378993988,0.4332323372364044,0.5414231419563293,0.00029709615046158433,0.00022491079289466143,0.8306189179420471,0.8013029098510742
53,0.930733323097229,0.17109401524066925,0.2514575719833374,0.8892784714698792,0.9839875102043152,0.7929713129997253,0.7550932168960571,0.44725170731544495,0.5151346921920776,0.7875020503997803,0.739873468875885,0.8025270700454712,0.7868764400482178,0.7837617993354797,0.7240427732467651,0.4317050576210022,0.5401595234870911,0.0002975400711875409,0.00022506382083520293,0.8301281929016113,0.8012820482254028
54,0.9344733357429504,0.16421547532081604,0.24987134337425232,0.8951050639152527,0.9842933416366577,0.7933745384216309,0.755479097366333,0.44691556692123413,0.5149380564689636,0.7882518172264099,0.7404819130897522,0.8023035526275635,0.7867181301116943,0.7848591208457947,0.7250022292137146,0.43002212047576904,0.5388792753219604,0.00029815451125614345,0.00022440377506427467,0.8322784900665283,0.800632894039154
55,0.936959981918335,0.15850885212421417,0.24823987483978271,0.9009492993354797,0.9818819165229797,0.7937541604042053,0.7558720111846924,0.44667986035346985,0.5147268176078796,0.7891456484794617,0.7412136197090149,0.8017662763595581,0.7863138914108276,0.7860935926437378,0.7260218262672424,0.42795491218566895,0.5372685790061951,0.0002978796837851405,0.0002238398155895993,0.8338558077812195,0.8025078177452087
56,0.9368266463279724,0.15993165969848633,0.24669061601161957,0.8999243378639221,0.9829747080802917,0.7941295504570007,0.756210207939148,0.4464394450187683,0.5146802067756653,0.7899803519248962,0.7418885231018066,0.8013260960578918,0.7858705520629883,0.7875093221664429,0.727384090423584,0.42561835050582886,0.5352668166160583,0.00030235538724809885,0.00022705453739035875,0.832317054271698,0.8018292784690857
57,0.9360533356666565,0.16104283928871155,0.24521394073963165,0.8982683420181274,0.9834937453269958,0.7944810390472412,0.7565546035766602,0.44636720418930054,0.5147024989128113,0.7907875180244446,0.7425336837768555,0.8008742928504944,0.7855162620544434,0.788273811340332,0.7281389236450195,0.424512654542923,0.5344521403312683,0.00030367678846232593,0.00022801311570219696,0.832335352897644,0.802395224571228
58,0.9394199848175049,0.15499262511730194,0.2436847686767578,0.9045801162719727,0.9824804663658142,0.7947081923484802,0.7568494081497192,0.4464668929576874,0.5147542357444763,0.7915249466896057,0.7431719899177551,0.8002100586891174,0.7850286960601807,0.7894760966300964,0.7292936444282532,0.42248013615608215,0.5327030420303345,0.0003045550547540188,0.00022930424893274903,0.8269794583320618,0.8005865216255188
59,0.937279999256134,0.15903979539871216,0.24227401614189148,0.8989927172660828,0.9852674603462219,0.7950447201728821,0.7572383284568787,0.4462098479270935,0.5145734548568726,0.7922602891921997,0.743851900100708,0.7998499870300293,0.7847416996955872,0.7904974222183228,0.7303013801574707,0.4209147095680237,0.53126060962677,0.0003041404706891626,0.00022881208860781044,0.8284883499145508,0.8023256063461304
60,0.9414200186729431,0.14972388744354248,0.2407567948102951,0.9071835279464722,0.9834675192832947,0.7953065633773804,0.7575398683547974,0.4462413787841797,0.5147230625152588,0.7930306196212769,0.7445535659790039,0.7992314100265503,0.7841461896896362,0.7916935682296753,0.7316051721572876,0.4188860058784485,0.5291059017181396,0.0003029842337127775,0.0002277934254379943,0.8270893096923828,0.801152765750885
61,0.9412333369255066,0.1491597592830658,0.23927941918373108,0.9066666960716248,0.9837333559989929,0.7955443263053894,0.7578279376029968,0.4463202655315399,0.5148801207542419,0.793754518032074,0.7452239990234375,0.798631489276886,0.783581018447876,0.7927154302597046,0.7326256036758423,0.4171852469444275,0.527497410774231,0.0003047854406759143,0.00022902073396835476,0.8271954655647278,0.801699697971344
62,0.9415533542633057,0.14866255223751068,0.23784105479717255,0.9066440463066101,0.9844804406166077,0.7958375811576843,0.7581695914268494,0.4463496804237366,0.5149215459823608,0.794517457485199,0.7459350824356079,0.798119843006134,0.7830976843833923,0.7938486337661743,0.7337619066238403,0.4151727855205536,0.5255696177482605,0.0003098584711551666,0.00023354488075710833,0.8241758346557617,0.8021978139877319
63,0.9423999786376953,0.14792731404304504,0.2364361584186554,0.906871497631073,0.9860674142837524,0.7960765361785889,0.7584481835365295,0.4464177191257477,0.5149928331375122,0.7952495217323303,0.7465362548828125,0.7975183129310608,0.7826616168022156,0.7948736548423767,0.7347458600997925,0.4134537875652313,0.524055004119873,0.00031267147278413177,0.00023627957853022963,0.8225806355476379,0.8037634491920471
64,0.940613329410553,0.15043911337852478,0.23511312901973724,0.9026194214820862,0.9878003001213074,0.7963584661483765,0.7587504982948303,0.44631412625312805,0.5148860812187195,0.795879602432251,0.7470591068267822,0.7972084283828735,0.782465934753418,0.7957012057304382,0.7354194521903992,0.412099152803421,0.5230448246002197,0.00031213887268677354,0.00023557714303024113,0.8218085169792175,0.8031914830207825
65,0.9437000155448914,0.14437983930110931,0.23373837769031525,0.9090596437454224,0.9860548377037048,0.7965805530548096,0.7590275406837463,0.4464282989501953,0.5150209665298462,0.796637237071991,0.7477691173553467,0.7965250015258789,0.7818003296852112,0.7968795299530029,0.7367730140686035,0.4100056290626526,0.5207775235176086,0.00031319542904384434,0.00023628960479982197,0.8193717002868652,0.801047146320343
66,0.941653311252594,0.1494867503643036,0.23248088359832764,0.9036310315132141,0.9887605905532837,0.796777606010437,0.7592673897743225,0.44663143157958984,0.5151368379592896,0.7972461581230164,0.7482923865318298,0.7960293292999268,0.7814214825630188,0.7978264689445496,0.7376993894577026,0.4084627628326416,0.5193195343017578,0.0003149169497191906,0.00023740150209050626,0.8195876479148865,0.8015463948249817
67,0.9419666528701782,0.14721830189228058,0.23122704029083252,0.9039686918258667,0.9890148043632507,0.7970367670059204,0.7595323324203491,0.4466298818588257,0.5152310729026794,0.7978948950767517,0.7488245368003845,0.7956358790397644,0.781101644039154,0.7985535264015198,0.7383951544761658,0.4072895348072052,0.5182597637176514,0.0003153233556076884,0.0002375492185819894,0.8151898980140686,0.797468364238739
68,0.94322669506073,0.14484047889709473,0.22997504472732544,0.9058700203895569,0.9892538785934448,0.7972736954689026,0.7597782611846924,0.4467141628265381,0.5153684616088867,0.7985106110572815,0.749366044998169,0.7952423691749573,0.7807096838951111,0.7993793487548828,0.7392261028289795,0.405805379152298,0.5168864727020264,0.00031300270347855985,0.00023559866531286389,0.8115577697753906,0.7939698696136475
69,0.9435399770736694,0.1435316950082779,0.2287401407957077,0.9062259793281555,0.9894811511039734,0.7974902391433716,0.7600294947624207,0.44678065180778503,0.5154909491539001,0.7990630269050598,0.7498993277549744,0.7949009537696838,0.7803515791893005,0.8002359867095947,0.7400814294815063,0.40432047843933105,0.515549898147583,0.0003127323288936168,0.00023520928516518325,0.8109452724456787,0.7935323119163513
70,0.9452466368675232,0.1404968500137329,0.22749729454517365,0.9095044732093811,0.9888939261436462,0.7976840138435364,0.760254442691803,0.4468176066875458,0.5155882835388184,0.7996506094932556,0.7504311203956604,0.7944431304931641,0.7799212336540222,0.8011298775672913,0.7410139441490173,0.40278610587120056,0.514087975025177,0.0003144636284559965,0.0002356499753659591,0.8092909455299377,0.7897310256958008
