epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
67,0.9432200193405151,0.14577126502990723,0.2328498214483261,0.9072778820991516,0.9873616695404053,0.7930556535720825,0.7585448622703552,0.45773595571517944,0.5161783695220947,0.8002426624298096,0.7489911913871765,0.7811297178268433,0.7777858376502991,0.9136945009231567,0.8837113976478577,0.2012760192155838,0.265363872051239,0.8767457008361816,0.8454458713531494,0.9627448916435242,0.9391162395477295
68,0.9431666731834412,0.145315021276474,0.2315812110900879,0.9069628119468689,0.9876539707183838,0.793236255645752,0.758813738822937,0.45799657702445984,0.516232967376709,0.8009194731712341,0.7495772838592529,0.7805127501487732,0.7773743271827698,0.9142630100250244,0.8844135403633118,0.2001170963048935,0.264014333486557,0.8773524761199951,0.8461042046546936,0.9631835222244263,0.9397760033607483
69,0.9400466680526733,0.1502179354429245,0.230418860912323,0.9007101655006409,0.9891481399536133,0.7934428453445435,0.7591171264648438,0.4582303762435913,0.5161457657814026,0.8016195893287659,0.7501659393310547,0.7799310088157654,0.7770640850067139,0.9148104786872864,0.8851057291030884,0.19899335503578186,0.2626645863056183,0.8779364228248596,0.8467469215393066,0.9636070132255554,0.9404367208480835
70,0.9451599717140198,0.1397036612033844,0.22914117574691772,0.9092469215393066,0.9890403151512146,0.7936011552810669,0.7593877911567688,0.45862358808517456,0.5162610411643982,0.8022940158843994,0.7507445216178894,0.7792654633522034,0.7766788005828857,0.9153541922569275,0.8858003616333008,0.19786176085472107,0.26131564378738403,0.8785234093666077,0.8474063277244568,0.9640177488327026,0.941076934337616
71,0.9449466466903687,0.1398656964302063,0.22790125012397766,0.9082768559455872,0.9898677468299866,0.7937486171722412,0.759650468826294,0.4588870406150818,0.5163164734840393,0.8029802441596985,0.7513494491577148,0.7785559296607971,0.776218593120575,0.9158968329429626,0.8864829540252686,0.19674403965473175,0.25996163487434387,0.8791089653968811,0.8480562567710876,0.9644286632537842,0.9417031407356262
72,0.9461399912834167,0.13798797130584717,0.2266695499420166,0.9113326668739319,0.9884536266326904,0.7938451766967773,0.7598581910133362,0.45952022075653076,0.5167794227600098,0.8035808801651001,0.7518892884254456,0.7778521180152893,0.7757312655448914,0.9164273738861084,0.8871499300003052,0.195658877491951,0.258639395236969,0.8797008991241455,0.8487155437469482,0.9648026823997498,0.9422767162322998
73,0.9452333450317383,0.14009229838848114,0.22549958527088165,0.908143162727356,0.9906807541847229,0.7939578890800476,0.7601115107536316,0.45993223786354065,0.516876757144928,0.8042271733283997,0.7524867057800293,0.7771221399307251,0.7752659320831299,0.9169448614120483,0.8877918720245361,0.19458894431591034,0.25737103819847107,0.8802605867385864,0.8493155837059021,0.9651932716369629,0.9428837895393372
74,0.9462266564369202,0.13614261150360107,0.22430816292762756,0.9113815426826477,0.9885875582695007,0.7940606474876404,0.7603620290756226,0.460482120513916,0.517117977142334,0.8049434423446655,0.7531062364578247,0.7762585282325745,0.7747502326965332,0.9174616932868958,0.8884508609771729,0.19352038204669952,0.25607454776763916,0.8808333277702332,0.8499736189842224,0.9655638337135315,0.9434401392936707
75,0.946940004825592,0.13716258108615875,0.223161518573761,0.9110920429229736,0.9905471801757812,0.7941622734069824,0.7605929970741272,0.460950642824173,0.5172616839408875,0.8055813908576965,0.7536612153053284,0.7755199670791626,0.7743113040924072,0.9179651141166687,0.8890663385391235,0.19247186183929443,0.2548532783985138,0.8813837170600891,0.8505560159683228,0.9659362435340881,0.944011390209198
76,0.948086678981781,0.13433484733104706,0.22200793027877808,0.9144604802131653,0.9886682033538818,0.7942374348640442,0.7607978582382202,0.46148455142974854,0.5175058841705322,0.8062258958816528,0.7542098760604858,0.7747049331665039,0.773810625076294,0.918475329875946,0.88969486951828,0.191409632563591,0.2535991966724396,0.8819616436958313,0.8511807918548584,0.9662851095199585,0.9445472955703735
77,0.9485133290290833,0.1321280300617218,0.22085560858249664,0.9134394526481628,0.9909335970878601,0.7943275570869446,0.7610232830047607,0.462028831243515,0.5178520083427429,0.8068172335624695,0.7547840476036072,0.7740157842636108,0.7733222246170044,0.9189782738685608,0.8903283476829529,0.1903773844242096,0.25235745310783386,0.8825184106826782,0.8517969250679016,0.9666479825973511,0.9451091885566711
